wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
6,2,0,12,43,13,1,12,7,0.703630299,195,0.333333333,0,0.6,0.4,1,2,24.810032871,10,2.5061,0
6,2,0,12,33,14,0,11,3,0.866666667,188,0.333333333,0,0.6,0.4,1,2,20.832912908,9,1.7367,0
10,1,0,13,20,27,4,9,2,0.710533379,58,0.683243384,1,0.0,0.268387729,0,0,14.667923417,5,1.3783,0
6,2,0,12,30,13,0,12,3,0.866666667,157,0.333333333,0,0.61192311,0.4,1,2,26.025411535,10,2.5626,0
9,1,0,8,32,29,1,16,3,0.823307107,213,0.794585672,0,0.0,0.239268599,0,0,38.130703157,5,1.9746,1
9,1,0,14,78,13,8,13,3,0.814480334,823,0.675202242,0,0.0,0.009011814,0,0,32.655270796,26,2.8691,0
6,2,0,10,24,13,0,11,3,0.866666667,108,0.333333333,0,0.574661088,0.394859137,1,2,13.067883925,3,1.2824,0
5,3,0,10,23,13,0,10,3,0.750974602,88,0.35134969,0,0.750325482,0.399955931,1,2,21.353359579,2,1.007,0
2,1,0,14,10,1,7,10,2,1.996882202,95,0.0,0,0.0,0.547152026,0,0,49.283559985,7,3.5892,0
8,1,0,10,20,8,7,3,8,0.894199235,30,0.449675658,0,0.0,0.480579558,0,0,1.450203933,2,1.0203,0
5,1,0,4,29,4,0,20,2,0.76643818,191,0.657721019,0,0.000988278,0.501751005,0,0,35.684494903,8,1.9895,0
14,1,0,10,60,50,2,14,14,0.863874283,476,0.755461341,0,0.28590003,0.315034199,0,0,30.202025689,27,2.7009,1
5,1,0,11,14,1,0,5,5,0.097582846,77,0.893789586,0,0.0,0.617723235,0,0,25.796084598,4,1.6059,0
5,1,0,6,17,0,2,3,5,0.471194072,115,0.994064896,0,0.0,0.593767758,0,0,19.254176478,5,3.0086,0
7,1,11,9,15,17,1,2,7,0.621330708,64,1.0,1,0.0,0.526551692,0,0,17.446240388,5,1.413,0
5,2,0,13,40,6,0,11,3,0.806528378,278,0.692074347,0,0.238861876,0.420158545,0,0,44.170927725,17,4.2538,0
5,1,3,14,14,2,14,2,4,2.0,91,0.0,0,0.0,0.474224219,0,0,47.813750074,7,3.5584,0
10,1,0,7,19,16,1,6,2,0.620815577,154,0.480276522,0,1.9211e-05,0.263100068,0,0,22.632056449,10,1.9136,0
10,1,0,2,20,16,3,4,10,0.634779566,178,0.867828771,2,0.00051814,0.360123009,0,0,15.190201715,7,1.897,0
5,1,3,11,7,10,2,5,5,2.0,147,0.05522953,0,0.0,0.323841359,0,0,17.655865778,1,1.6483,0
9,1,0,11,39,5,0,12,3,0.790304492,107,0.666666667,1,0.065131902,0.329719193,0,0,15.487835651,4,1.2535,0
5,2,0,10,30,7,0,9,3,0.775259453,99,0.654494839,0,0.783726071,0.436552139,0,0,14.830258163,2,0.6797,0
6,3,0,12,34,13,1,12,3,0.856849867,142,0.333333333,0,0.694891243,0.394375394,1,2,22.675975753,6,1.6562,0
