wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
9,1,0,42,17,3,28,2,12,0.494831742,193,1.0,0,0.0,0.329511595,1,1,10.429071808,6,1.9879,3
16,4,0,7,48,80,0,12,16,0.78337125,220,1.0,0,0.955793855,0.344577014,2,3,10.943798867,1,0.8666,3
7,1,0,5,18,18,9,4,12,0.495773559,96,1.0,1,0.0,0.435666262,0,0,8.937354185,2,0.6913,2
7,1,0,15,6,156,24,1,4,1.933014968,14,0.10937766,0,0.0,1.0,0,0,0.0,1,1.0222,1
9,1,0,7,16,14,1,5,10,0.364332419,40,1.0,1,0.009408148,0.294058435,0,0,9.759343882,2,1.3347,1
7,1,0,8,9,2,3,6,7,0.433994271,32,1.0,0,0.0,0.610420969,0,0,6.4993596,1,0.8688,0
12,4,0,8,41,76,0,13,12,0.867099435,425,0.998067889,0,0.650084477,0.196281442,2,4,11.24751557,1,0.8878,6
3,1,0,10,2,13,11,1,5,2.0,6,0.0,0,0.0,1.0,0,0,2.638704647,1,1.0,0
5,1,0,5,2,10,8,3,3,0.400532245,33,1.0,6,0.0,0.571727749,0,0,3.752717881,1,0.8054,0
2,1,0,4,4,2,11,1,2,2.0,88,0.030611548,0,0.000649168,0.588728242,0,0,7.050081373,1,0.5407,0
16,4,0,12,53,57,2,12,15,0.930925351,183,1.0,0,0.766434164,0.487076391,1,1,15.026733563,3,1.0616,0
7,4,0,3,39,7,3,6,4,0.006458218,140,1.0,2,0.837622512,0.354174857,0,0,17.306694445,2,0.5,0
2,1,0,7,4,7,1,2,5,0.060098472,48,1.0,0,0.0,0.554222822,0,0,2.388556122,1,0.8246,1
15,4,0,13,44,65,1,11,14,0.848266408,254,1.0,0,0.779521754,0.469119361,2,4,12.459325338,1,0.9715,0
5,1,0,9,11,2,1,2,5,0.1314197,35,1.0,1,0.0,0.190526619,0,0,4.432771114,3,0.7696,1
5,2,0,10,19,3,1,7,6,0.875408943,88,1.0,2,0.494461312,0.43116983,0,0,18.561666502,4,0.6596,1
7,1,0,33,13,194,28,7,6,0.806940126,10,0.0,0,0.0,0.115541561,0,0,0.0,1,1.0086,0
2,1,0,8,2,1,5,1,2,2.0,7,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,1,0,14,89,9,1,9,11,1.113042469,421,0.105181885,0,0.0,0.192255105,0,0,94.147289927,17,1.6048,2
14,2,0,7,53,50,2,15,9,0.399230618,188,1.0,2,0.579476547,0.237552728,1,1,27.027197901,3,1.2558,2
6,1,0,10,60,30,1,9,5,2.0,222,0.1418731,0,0.0,0.378916714,0,0,122.599083473,6,3.7327,3
16,4,0,12,53,89,3,13,15,0.839962584,277,1.0,0,0.708018034,0.474206782,1,1,14.974884851,1,1.2272,6
9,1,0,10,12,12,10,2,9,0.584957476,54,0.926059878,1,0.0,0.329346928,0,0,10.338632122,1,1.0126,1
5,1,0,4,11,7,1,3,5,0.726297953,54,1.0,1,0.0,0.400688183,0,0,4.755614564,2,0.9911,0
20,2,0,33,9,66,35,9,12,0.733007568,223,0.082290772,0,0.056364593,0.433443412,0,0,11.442993013,1,1.0343,4
11,1,0,8,16,24,5,3,9,0.651970317,80,0.788460354,2,0.0,0.327291561,2,1,14.1443312,2,0.8854,3
6,1,0,3,22,18,2,2,5,0.471052315,29,0.366909185,0,0.0,0.539663392,0,0,6.921775476,1,0.6765,0
7,1,0,1,11,6,1,1,4,0.030355241,37,1.0,1,0.0,0.645144897,0,0,0.622162926,2,0.9879,0
3,1,0,8,4,1,2,0,1,0.443819267,8,0.859357791,0,0.0,0.76845965,0,0,4.690594761,1,0.3161,1
18,6,0,6,39,27,1,8,14,0.780883519,358,0.968795303,0,0.82372584,0.468162842,2,4,24.545494128,3,0.9506,0
22,1,0,14,86,533,1,10,38,0.920725979,522,1.0,2,0.0,0.172896752,0,0,20.735625974,2,1.7632,3
5,1,0,3,32,9,2,4,6,0.374017119,149,1.0,0,0.0,0.608826815,0,0,24.101419616,1,0.8457,3
15,4,11,7,36,306,2,7,5,0.634522741,136,1.0,2,0.889373308,0.485290561,0,0,17.348608654,1,1.078,2
2,1,0,5,26,1,0,0,2,1.9135866,76,0.353517303,0,0.0,0.945700491,0,0,0.0,2,1.0,0
3,1,0,14,9,26,11,1,6,2.0,2,0.049381586,0,0.0,0.961082182,0,0,2.276489481,1,1.0,0
9,1,0,5,15,12,4,3,9,0.711591642,65,1.0,1,0.0,0.347054772,1,1,8.262146193,6,1.6201,3
13,1,0,5,16,23,30,1,9,0.275584488,107,0.976328569,1,0.0,0.384997724,1,1,13.753603944,5,1.6356,1
9,1,0,6,14,30,5,4,10,0.124902829,93,0.973632944,2,0.232781157,0.276807917,1,1,10.108860142,4,0.8922,2
12,1,0,5,31,26,1,1,11,0.6831228,146,0.897607008,0,0.0,0.218665678,0,0,6.605819294,1,0.8988,0
13,1,0,7,14,44,17,2,13,0.097697083,47,1.0,0,0.0,0.523603885,0,0,0.578656941,2,0.56,0
2,1,0,11,3,9,5,1,3,2.0,2,0.023859225,0,0.001895419,0.964108721,0,0,0.0,1,1.0,1
6,1,0,3,10,5,5,1,6,0.379999817,49,0.940605524,0,0.0,0.587152778,0,0,8.780077543,1,0.6106,0
5,1,0,3,18,5,2,2,5,0.444148264,49,1.0,1,0.0,0.510934675,0,0,6.023303187,2,0.8845,0
3,1,0,14,3,6,13,1,4,2.0,3,0.0,0,0.0,0.970772151,0,0,0.0,1,1.0,0
5,1,0,1,8,21,1,1,8,0.523645844,89,1.0,0,0.0,0.71507932,0,0,4.1064235,1,0.6689,0
7,3,1,18,66,44,0,14,4,0.51300621,161,0.560200214,0,0.001496846,0.202990957,0,1,87.324312686,1,0.7345,2
11,3,11,11,33,23,1,9,3,0.643883682,171,1.0,1,0.566829997,0.337546384,0,0,13.323382643,4,1.0971,1
18,4,0,9,43,90,4,9,12,0.878912972,248,1.0,0,0.754153901,0.371339597,2,4,13.579181484,1,1.0192,3
20,1,0,2,57,52,1,11,12,0.610961264,479,1.0,0,0.0,0.161233138,0,0,25.998374575,3,3.017,1
4,1,0,15,3,14,14,2,2,2.0,3,0.0,0,0.0,1.0,0,0,5.357230785,1,1.0536,1
14,1,0,3,18,77,3,3,10,0.560129236,207,1.0,1,0.0,0.304195067,0,0,11.024029853,2,1.013,0
13,1,4,15,29,115,1,5,16,0.539677437,185,1.0,1,0.0,0.209413543,0,0,7.532273395,3,1.3197,3
14,2,0,7,28,14,2,10,8,0.722757826,66,1.0,2,0.823450323,0.34241179,0,0,4.568134772,2,0.7769,1
10,1,0,3,25,22,4,3,9,0.585384859,103,0.060483013,2,0.162462356,0.298197878,1,1,9.87278247,2,0.8847,3
9,1,0,7,18,23,1,1,9,0.701770015,134,1.0,1,0.0,0.292340303,1,1,10.456093611,2,1.1111,1
3,1,0,28,6,67,13,9,4,2.0,12,0.077123157,0,0.0,1.0,0,0,0.0,1,1.0286,1
11,1,0,5,17,70,11,6,4,0.297186979,301,0.996918245,1,0.00072568,0.539779047,0,0,30.509035186,5,1.1693,6
3,2,2,5,17,1,1,4,1,0.180462843,328,0.990508448,0,0.845046159,0.211621974,3,7,25.826553487,9,1.6168,6
1,1,0,7,3,14,6,0,1,2.0,30,0.0,0,0.006108294,1.0,0,0,0.0,1,1.0,0
4,1,0,4,19,8,2,3,5,0.558290889,116,0.0,0,0.0,0.335811929,0,0,52.5722212,1,0.4956,7
5,1,0,5,17,7,3,2,4,0.469444048,75,0.478054822,0,0.040243476,0.443232584,0,0,24.982125979,1,0.47,0
2,5,0,5,5,1,1,4,2,1.961376917,14,0.0,0,0.987903523,1.0,0,1,4.139929046,1,0.3697,0
9,1,0,12,27,20,4,1,13,0.719809415,177,0.978880322,2,0.0,0.237551131,1,1,10.072767154,3,1.2267,0
5,1,0,2,21,8,2,2,6,0.431969645,27,0.926203004,0,0.0,0.478523809,0,0,12.006907455,4,1.2733,3
15,4,0,5,42,81,0,11,13,0.959048524,227,1.0,0,0.708731564,0.48177318,2,4,11.226368896,2,0.9034,4
16,4,0,8,45,53,0,8,15,0.719138506,224,1.0,0,0.763230454,0.311521741,2,4,11.145200872,1,0.6086,3
5,1,0,9,12,10,7,4,5,0.430266248,43,0.546128609,1,0.171124573,0.348562905,0,0,6.016805348,1,0.8492,0
10,1,0,12,8,13,4,2,9,0.756575189,51,0.923126305,0,0.0,0.70119944,0,0,2.353270541,1,1.2455,1
4,1,0,15,7,12,11,1,3,2.0,7,0.0,0,0.03226344,1.0,0,0,0.0,1,1.0,1
6,1,0,18,53,8,2,18,2,2.0,111,0.0,0,0.0,0.190160104,0,0,98.240570556,1,0.8929,4
6,1,0,5,12,5,1,0,5,0.003801372,31,1.0,0,0.0,0.602038027,0,0,5.702179583,1,1.0,0
2,1,0,7,23,1,2,3,2,2.0,258,0.08255745,0,0.0,0.472106982,0,0,45.209776452,7,1.8406,0
15,4,0,8,45,50,0,10,15,0.86381002,233,1.0,0,0.643415083,0.370358725,2,4,17.137827914,1,0.8084,3
1,1,0,7,3,1,8,0,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.181073205,1,1.0,0
5,1,0,7,10,0,8,2,3,0.464469839,29,1.0,1,0.0,0.454691015,0,0,4.468575632,1,0.8659,0
5,1,3,6,8,5,2,4,6,0.734831427,36,1.0,1,0.0,0.437472527,0,0,3.71878275,1,0.8599,0
12,4,0,8,41,17,8,4,16,0.894708445,152,1.0,0,0.883530437,0.367191544,2,4,21.048118798,1,0.8233,3
1,1,0,4,34,2,4,1,8,1.9558896,244,0.001055901,0,0.000117482,0.526974251,0,0,45.755361498,8,2.1275,1
14,4,0,5,44,85,0,8,16,0.868762524,207,1.0,0,0.868051974,0.323286873,2,4,12.460493192,1,0.9977,3
14,4,0,10,53,86,1,11,19,0.8521839,462,1.0,0,0.609964954,0.499896287,2,4,11.994326435,1,1.0362,2
3,1,0,4,11,3,5,2,5,0.483231011,73,1.0,1,0.042346718,0.421674344,0,0,14.175450848,4,0.993,1
4,1,0,14,2,1,11,0,3,1.924751081,10,0.0,0,0.000522946,0.88530073,0,0,7.303183233,1,0.7046,0
1,1,0,4,2,0,4,1,2,1.94086983,1,0.0,0,0.0,0.564712404,0,0,0.0,1,0.9943,0
3,1,0,9,4,1,10,1,2,2.0,2,0.0,0,0.0,0.627781049,0,0,0.031615313,1,1.0,0
6,1,0,7,11,14,5,2,4,0.689687568,27,0.988241339,0,0.0,0.525748875,0,0,4.739780839,1,0.7495,0
5,1,3,6,6,4,3,3,6,0.64905986,30,0.997828375,1,0.0,0.433800329,0,0,2.891624,1,0.8087,0
6,1,0,10,7,13,10,1,3,2.0,6,0.0,0,0.0,0.813597874,0,0,0.322975704,1,1.0,1
37,1,0,73,154,5066,3,38,53,0.888201051,2016,0.869538638,0,0.00143692,0.512474301,0,4,27.948520908,13,1.466,36
10,2,0,8,34,19,1,10,11,0.308978169,319,0.986195678,0,0.441676752,0.215037714,1,8,15.043455344,3,1.5751,4
10,1,0,3,17,29,1,2,8,0.571187759,67,1.0,2,0.0,0.395913776,0,0,7.60570988,4,1.2081,3
13,4,0,7,33,74,1,7,10,0.679985791,217,1.0,0,0.825643538,0.38331322,0,0,19.914758564,2,0.9126,1
7,1,0,9,15,29,4,2,5,0.315828295,30,1.0,1,0.0,0.423802444,0,0,5.804731522,2,0.8861,0
23,1,0,5,51,121,5,12,15,0.548107271,418,0.99288099,2,0.0,0.275206548,0,0,32.095536116,6,1.3324,6
20,1,0,33,32,190,31,2,11,0.91760552,133,0.378205853,0,0.010134738,0.208634216,0,0,25.275766041,2,1.539,2
12,1,0,7,27,133,8,2,20,0.961332701,167,0.984889796,2,0.0,0.146680423,0,0,7.192752456,4,1.0322,1
17,6,0,5,77,3,1,11,15,0.767970914,121,0.987398627,0,0.712944676,0.259013613,1,1,5.112682643,8,0.3987,0
4,1,0,4,4,1,0,0,1,0.412953932,11,1.0,3,0.287134698,0.670816888,0,0,8.372943522,1,1.0047,0
3,1,0,11,4,2,10,2,5,0.518128889,53,1.0,1,0.0,0.554709427,0,0,4.294313971,1,0.6832,0
12,1,0,11,24,17,6,4,12,0.621484159,99,0.978578026,2,0.0,0.222813429,0,0,6.022965208,1,0.9733,1
16,1,0,9,43,47,0,11,14,0.671072413,213,0.996979063,0,0.82162455,0.343227739,2,4,14.103556912,1,0.9597,4
2,1,0,4,5,1,4,0,3,0.5,16,1.0,0,0.0,0.541905735,0,0,5.561934452,1,0.6607,0
10,4,0,7,18,8,0,7,12,0.557664753,148,0.934428925,0,0.000538335,0.335303961,0,0,23.194458121,1,0.774,1
6,1,0,9,12,0,8,1,5,0.032292469,74,1.0,0,0.0,0.385890953,0,0,14.34165826,2,1.1863,1
14,1,0,6,30,59,9,6,6,1.358431393,182,1.0,0,0.0,0.286126606,0,0,24.344811279,1,0.8438,4
5,1,0,7,13,2,4,1,5,0.518213479,141,0.967936267,0,2.3891e-05,0.396268565,0,0,8.782354025,2,1.0113,0
6,1,0,8,5,16,7,2,6,2.0,22,0.436507371,0,0.0,1.0,0,0,0.818557459,1,1.0081,1
7,1,0,6,10,5071,0,4,69,0.677899998,565,0.828926215,1,0.006114914,0.557103534,1,0,3.941481073,2,0.7427,0
4,1,0,14,1,6,8,2,5,1.900471752,8,0.0,0,0.0,1.0,0,0,1.149627085,1,1.0,1
5,1,0,4,11,2,5,1,6,0.424794558,39,1.0,0,0.0,0.661061058,0,0,3.143723624,2,0.4772,1
16,4,0,5,30,91,1,2,11,0.943213604,257,1.0,0,0.947827681,0.32148702,2,4,9.274911323,1,0.7728,3
4,1,0,14,4,6,7,1,3,2.0,3,0.0,0,0.0,0.491960818,0,0,6.099589091,1,1.0,0
10,1,0,6,15,34,0,5,8,0.940499354,246,1.0,1,0.274871356,0.371083349,1,4,6.07094476,3,1.0195,0
19,1,0,6,26,19,6,4,13,0.518720305,193,0.957686102,1,0.0,0.226629704,0,0,10.479987262,5,1.0955,1
6,2,0,5,39,0,0,6,5,0.486314141,179,1.0,2,0.665001648,0.347386342,0,0,17.671660612,1,0.8049,4
3,1,0,4,11,3,1,2,2,0.466091887,42,0.583872818,0,0.917350995,0.669151358,0,0,21.6199075,2,2.2156,0
19,1,0,10,17,24,0,2,12,0.634965031,50,0.982486511,2,0.0,0.203499459,0,0,7.268408488,4,0.8007,0
12,1,0,20,13,15,16,10,12,2.0,27,0.0,0,0.0,0.183164459,0,0,0.0,1,1.0,1
16,4,0,8,31,149,4,8,15,0.812226293,490,0.884999198,0,0.788238896,0.389797886,2,4,13.274007288,1,1.0573,3
6,1,0,11,10,2,10,4,3,0.515028487,68,1.0,1,0.0,0.472221541,0,0,4.307382431,1,0.7087,0
12,1,0,7,31,41,6,3,10,0.536401606,64,0.951598335,1,0.0,0.466921887,0,0,1.53284476,1,0.9193,2
2,1,0,10,4,5,7,1,3,2.0,31,0.0,0,0.0,0.559782713,0,0,0.0,1,1.0,3
10,1,0,7,63,30,1,5,5,0.703728553,72,0.980623368,2,0.0,0.398186619,1,1,11.587705965,1,1.5164,4
7,1,0,4,21,28,6,1,8,0.20072287,130,0.990377213,0,0.0,0.337314089,0,0,13.518542151,6,1.485,3
13,1,0,1,60,126,2,10,16,0.846121515,497,1.0,0,0.0,0.418066831,0,0,24.346317665,4,1.9414,5
9,1,0,7,25,46,6,6,8,0.29266396,169,1.0,1,0.00227701,0.266353031,0,0,10.331380773,6,1.4575,2
3,1,0,3,11,3,4,2,3,0.519255884,57,0.990622259,0,0.006242068,0.688864145,0,0,5.526926902,1,0.5525,0
2,4,0,3,9,2,1,3,1,0.525668577,13,0.486913551,0,0.887604574,0.485721269,0,0,20.443837268,7,0.411,0
