wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
1,1,0,7,1,0,5,2,1,2.0,1,0.0,0,0.00478335,1.0,0,0,2.097970919,1,1.0,0
27,6,0,18,59,276,0,0,14,0.707100314,459,0.649467169,0,0.839310558,0.194785645,5,6,5.107487048,5,1.4621,0
3,1,0,4,4,1,4,0,6,0.476279947,38,0.988654457,0,0.0,0.616793088,0,0,4.889406321,1,0.6495,0
41,2,1,41,118,754,7,9,27,0.846131893,1176,0.893389257,2,0.064508328,0.1421454,0,0,12.364563909,9,1.704,0
7,1,0,10,34,17,1,4,4,0.209566766,91,1.0,0,0.0,0.629177122,0,0,37.959020285,1,2.0335,0
3,2,0,6,11,0,1,4,2,0.615850475,27,0.997341755,1,0.489979901,0.499845733,0,0,5.534427551,1,0.5048,0
23,6,0,13,79,148,2,2,8,0.744362512,562,0.938329643,0,0.841498718,0.26167043,1,1,19.967314382,4,1.1595,0
18,2,2,7,35,116,3,12,13,0.51497943,252,0.94765282,0,0.519143387,0.362489112,0,0,14.991152,7,1.3961,0
17,4,0,7,7,3,0,1,12,0.016691201,131,1.0,0,0.930377753,0.69738243,1,0,8.677237448,1,0.9151,0
2,1,0,23,3,1,24,0,1,2.0,5,0.0,0,0.0,0.75,0,0,0.0,1,1.0104,0
2,2,0,3,2,1,1,2,4,2.0,8,0.080744492,0,0.169381328,0.666666667,0,0,1.006068886,3,0.3757,0
3,1,0,6,25,13,2,0,6,0.052399158,1201,1.0,4,0.0,0.43106492,0,0,173.891147084,4,1.42,0
2,2,0,3,3,1,1,2,3,0.04619584,16,0.457478725,0,0.931227475,0.664589022,0,0,5.803633466,1,0.2204,0
15,1,0,14,14,26,12,3,15,0.825719707,62,0.997418539,2,0.0,0.331471288,0,0,1.340756896,1,0.6451,0
5,2,0,5,9,11,1,5,2,0.749109643,27,0.441963903,1,0.515601891,0.509317033,0,0,2.649402751,1,0.4754,0
9,1,0,13,24,11,4,5,3,2.0,492,0.045674412,3,0.0,0.40151025,0,0,74.622514229,8,3.6015,0
4,4,0,9,14,1,0,1,1,0.231706631,111,1.0,0,0.931789638,0.666226375,1,1,33.499228303,1,2.3697,0
4,1,0,10,4,6,9,0,3,0.323696934,20,1.0,1,0.006066159,0.494345397,0,0,6.306061893,1,0.7919,0
16,1,0,6,35,58,2,0,8,0.876309994,131,1.0,1,0.0,0.429513842,0,0,8.212869227,2,1.1511,0
2,1,0,9,8,1,0,2,2,2.0,16,0.0,0,0.0,0.655480074,1,1,46.043003235,1,1.0,0
25,2,0,10,46,101,11,9,19,0.696141628,623,0.996011286,0,0.609432265,0.304394751,0,0,23.082124644,10,1.8692,0
19,2,0,11,36,156,13,7,11,0.865651479,243,0.730364101,3,0.0,0.260621879,1,8,12.179615337,3,1.0,0
10,1,0,2,16,99,0,1,9,0.493418726,87,0.925759057,1,0.002410319,0.167564965,0,0,6.722290882,2,1.3308,0
9,1,0,2,15,26,2,6,7,0.726022036,25,1.0,1,0.0,0.688896197,0,0,4.796490472,2,0.9004,0
2,2,0,3,4,1,1,2,2,0.998125412,14,0.40702156,1,0.830346364,0.624879024,0,0,9.000912032,1,0.5,0
21,1,1,47,89,919,0,1,14,0.605725458,466,0.999403709,1,0.516324003,0.174414824,0,5,27.575047773,10,1.6762,0
3,1,0,13,23,4,4,12,2,0.993961033,256,0.998219306,3,0.186658498,0.561416097,1,1,63.257696116,9,3.5152,0
7,1,0,38,7,20,40,0,7,1.998120668,8,0.134234371,0,2.636e-06,0.563909354,0,0,0.046087429,1,1.0,0
2,1,0,14,2,11,11,3,4,2.0,3,0.0,0,0.0,0.542958338,0,0,0.182762981,1,1.0,0
3,1,3,8,6,0,3,1,7,0.790194774,125,0.275309847,1,0.0,0.676579494,0,0,11.071364435,1,0.6951,0
2,1,0,22,2,1,13,0,2,2.0,2,0.0,0,0.0,0.97201402,0,0,0.0,1,1.0,0
11,1,0,16,20,49,11,4,10,0.77951101,59,0.23147922,2,0.0,0.282319086,0,0,6.059377736,1,0.7351,0
24,1,0,11,70,193,5,3,19,0.912820033,362,0.6316167,0,0.862637378,0.143946053,5,6,12.537187004,8,1.8384,0
3,1,0,10,3,2,11,1,3,2.0,4,0.006439736,0,0.0,0.666666667,0,0,0.0,1,1.0,0
2,1,0,17,3,3,15,1,2,1.996939752,7,0.012680133,0,0.0,0.963339043,0,0,0.0,1,1.0,0
1,1,0,6,1,0,4,3,1,2.0,3,0.0,0,0.003130887,0.992962818,0,0,0.0,1,1.0,0
5,2,0,8,38,12,2,1,15,1.957747835,339,0.317058345,0,0.600514334,0.475505106,1,3,65.235935702,14,2.3542,0
5,1,0,13,46,6,1,11,12,0.4830551,212,1.0,0,0.0,0.399522225,0,0,45.552178224,4,1.9012,0
1,1,0,10,1,0,1,2,1,2.0,1,0.00199145,0,0.036970406,1.0,0,1,41.960652018,1,0.6944,0
23,1,0,37,21,248,54,10,28,1.030584868,21,0.011818821,0,0.0,0.151622448,0,0,0.437207122,1,1.0,0
27,2,2,12,53,37,3,12,24,0.798812592,103,1.0,1,0.724198487,0.351382529,1,1,17.086778231,12,1.4968,1
4,1,0,5,9,0,8,0,4,0.340302583,30,1.0,1,0.0,0.49259641,0,0,8.338184638,1,0.7299,0
1,1,0,9,1,0,9,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0067,0
6,1,5,9,8,1,3,3,6,0.512703348,41,0.993786212,1,0.0,0.470526795,0,0,11.145741481,1,0.7085,0
6,4,0,8,16,1,1,8,6,0.59918255,103,1.0,0,0.882685888,0.662140347,1,1,17.357891038,1,0.7412,0
3,1,0,4,4,12,11,3,5,2.0,3,0.0088109,0,0.0,0.491398323,0,0,0.0,1,1.0,1
1,1,0,8,1,0,6,2,1,2.0,1,0.0,0,0.0,1.0,0,0,14.906483816,2,1.0,0
16,3,0,8,32,91,2,8,17,0.964009031,132,1.0,0,0.813997584,0.25412629,2,2,5.632789604,1,0.9207,0
2,5,0,4,17,18,0,0,3,1.030230551,23,0.0,1,0.98269424,0.822785968,1,1,16.309232016,3,1.1619,0
16,1,0,10,45,69,2,10,11,0.350494568,173,1.0,0,0.0,0.306305453,0,0,12.62097602,5,1.4892,0
15,1,0,8,14,29,1,7,11,0.789787094,126,1.0,0,0.0,0.677502446,0,0,8.679412477,3,0.9632,0
8,1,0,27,8,28,24,3,8,2.0,9,0.0,0,0.0,0.960564465,0,0,0.0,1,1.0,0
6,5,1,14,4,10,1,0,12,2.0,30,0.0,0,0.998807284,0.585616413,1,1,5.40149113,1,0.7903,0
10,1,0,1,24,0,1,6,7,0.488459148,109,0.972599234,1,0.00541591,0.582338189,0,0,4.330064489,2,0.994,0
8,2,0,9,19,85,3,4,23,0.829938698,107,1.0,3,0.346836311,0.333678217,1,8,5.541497963,1,0.9891,0
3,2,0,2,16,1,3,1,3,2.0,20,0.001176456,0,0.868115318,0.666666667,0,0,2.933012502,0,0.4648,0
2,1,2,4,1,21,6,0,7,2.0,51,0.0,0,4.872e-06,0.778089441,0,0,4.688404507,1,0.8673,0
2,1,0,13,5,5,10,2,2,2.0,14,0.0,0,0.0,0.674544287,0,0,1.037467632,1,0.4983,0
54,1,0,10,147,1000,4,0,22,0.803439946,971,1.0,2,0.00269152,0.150325631,0,0,15.130438503,11,1.7497,0
2,3,0,8,9,0,2,6,2,0.822529546,40,0.496913206,1,0.878497133,0.662983821,0,0,14.426124824,1,0.4864,0
9,2,0,9,30,23,3,10,9,0.886161588,244,1.0,0,0.364284179,0.514716765,0,0,18.768976537,7,1.7993,0
24,3,0,15,87,224,2,0,8,0.818207129,456,0.986560966,1,0.867992212,0.160488454,1,5,20.401589435,8,1.8539,0
3,1,0,2,3,8,1,1,3,0.710709319,14,0.701664504,1,0.019002456,0.495770328,0,0,5.058252316,1,0.6225,0
2,1,1,6,3,190,1,3,2,1.94711847,13,0.0,0,0.0,0.369103438,0,0,2.246129457,1,0.5009,0
10,2,0,7,50,27,1,0,2,0.563514145,242,1.0,2,0.81562251,0.59120276,1,2,8.70199967,1,0.7248,0
2,1,0,6,4,1,3,3,2,2.0,1,0.0,0,0.0,1.0,0,0,4.142035054,1,0.5,0
21,4,0,13,108,157,0,13,12,0.775656507,794,1.0,0,0.749767617,0.171806788,3,6,32.92375187,7,1.5537,0
2,3,0,7,7,0,1,7,2,1.096218841,25,0.487283771,1,0.802983228,0.607539495,0,0,17.490848747,1,0.4964,0
11,1,0,11,19,37,5,0,13,0.39979261,109,0.985364993,1,0.042169402,0.278510415,1,1,9.272522776,2,0.7577,0
37,4,0,22,68,95,3,9,23,0.883875077,460,1.0,1,0.650850869,0.272914355,3,5,17.197099351,2,1.0185,0
5,1,0,5,9,7,1,4,3,0.75,30,0.986540805,1,0.0,0.5,0,0,4.561090535,2,0.8192,0
6,1,0,6,103,19,5,2,5,0.633676647,1184,0.98640574,0,0.0,0.225766829,0,0,159.782664284,4,2.4502,0
5,2,0,3,11,1,3,3,3,0.17117494,64,1.0,0,0.813280791,0.532080189,1,1,27.395001222,5,1.5065,0
10,2,0,12,48,23,0,12,10,0.60618637,207,1.0,0,0.001313965,0.338726317,0,0,18.410747545,7,1.8404,0
14,3,0,16,63,103,0,15,14,0.873347429,560,0.974655382,0,0.624305049,0.237430575,2,3,29.572178185,1,1.1266,0
5,2,0,5,8,10,1,5,1,0.711308565,20,1.0,1,0.474641138,0.49968912,0,0,5.322900253,2,0.223,0
7,1,0,5,5,15,1,0,4,0.855613512,20,1.0,1,6.66e-06,0.552876172,0,0,4.263089119,1,0.6266,0
32,4,0,13,88,132,0,14,17,0.912572265,537,1.0,0,0.579900706,0.288020822,1,3,25.867168299,6,1.1265,0
8,2,0,3,15,2,1,1,5,2.0,45,0.061585181,0,0.719374755,0.845617779,1,2,44.368488157,2,0.5968,0
22,1,0,15,23,154,14,6,15,0.807545363,202,0.406201307,2,0.011009931,0.219088545,0,0,11.292337921,2,0.7696,0
