wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
8,1,0,13,31,19,1,13,3,0.541963114,162,1.0,1,0.0,0.238284572,0,0,19.872141784,4,0.7217,1
4,2,0,9,26,9,3,11,3,2.0,143,0.0,0,0.557262683,0.510449394,0,0,41.354469511,12,4.2742,0
4,2,0,8,14,3,0,7,3,1.989605336,10,0.0,0,0.6646979,0.47104605,0,0,7.219033448,1,0.5254,0
14,1,0,15,22,25,9,5,15,0.827214064,186,1.0,2,0.0,0.350950321,0,0,9.71870027,7,1.5402,1
6,1,1,15,43,13,1,5,5,0.375278623,568,1.0,0,0.0,0.294207612,0,0,58.593320517,20,4.2408,3
3,2,0,14,31,3,0,7,3,2.0,154,0.227941363,0,0.744326496,0.530651094,0,0,41.390434403,10,3.3263,0
3,2,0,11,24,3,2,6,2,1.989748736,52,0.039199512,0,0.751977567,0.552759271,0,0,32.282051873,7,2.5237,0
3,1,0,8,7,0,1,9,2,0.705959937,70,1.0,1,0.0,0.47592496,0,0,2.545068732,1,0.3487,0
18,1,0,17,45,94,3,9,14,0.960479468,205,0.959186957,0,0.183649735,0.192147033,0,0,14.515551612,9,1.8896,1
4,2,0,7,42,4,1,10,3,0.663728917,202,1.0,0,0.499830443,0.617062643,0,0,39.445923607,3,1.8404,0
48,2,0,22,65,2661,1,8,2,0.213074663,467,0.903075091,0,0.365163152,0.133781051,1,0,112.923710216,7,1.7776,2
3,1,0,0,2,3,3,1,2,2.0,58,0.0,0,0.0,0.68089476,0,0,0.381603706,1,0.9644,0
23,3,0,27,87,156,0,19,18,0.893573392,587,0.987848602,0,0.37155899,0.215344977,0,0,23.582635697,18,2.2744,3
3,3,0,12,25,3,3,6,3,2.0,213,0.294606588,0,0.750631272,0.556903251,0,0,46.691578331,10,2.5955,0
7,1,0,12,30,2,3,7,6,0.28169142,265,0.973286387,1,0.0,0.285483036,0,0,27.585987273,0,1.9201,0
27,1,0,14,108,592,13,31,58,0.926423883,1157,1.0,2,0.013361214,0.17696344,0,0,17.667399571,11,0.629,1
1,1,0,12,2,0,2,0,1,0.302349975,6,0.997811065,0,0.0197345,1.0,0,0,40.012775841,0,7.3029,0
3,3,0,7,26,3,0,9,1,2.0,111,0.0,0,0.734556837,0.566646145,0,0,38.588898575,6,3.0964,0
3,3,0,4,12,3,1,8,1,2.0,12,0.0,0,0.931645773,0.497358745,0,0,8.960863182,1,0.3836,2
4,3,0,4,5,4,0,5,3,0.853055432,31,0.829579319,0,0.671656888,0.666666667,0,0,6.670705084,4,0.5,0
4,2,0,11,24,1,0,10,3,0.640784945,116,1.0,0,0.752205476,0.666666667,0,0,37.486340488,6,2.1875,0
13,1,0,17,46,84,4,12,15,0.838820407,192,0.992025156,1,0.155525924,0.136521087,0,0,15.112163621,6,1.0643,0
4,3,0,11,27,3,3,11,3,0.666666667,204,1.0,0,0.591258173,0.682070318,0,0,45.883023081,10,2.7858,0
2,2,0,12,31,3,2,7,3,2.0,90,0.0,0,0.800838216,0.55918626,0,0,49.664944476,10,4.1516,0
4,1,0,18,56,20,3,16,2,0.35210674,421,0.76122527,0,0.0,0.30219056,0,0,125.253765442,28,7.5028,2
3,1,0,10,2,1,4,2,2,2.0,57,0.0,0,0.0,0.652304117,0,0,0.0,1,1.0,0
4,2,0,11,12,3,5,6,1,2.0,46,0.000264774,0,0.766028535,0.704391005,0,0,20.355542722,1,0.5076,1
3,3,0,11,15,3,0,7,3,1.676829146,44,0.0,0,0.827694838,0.616064856,0,0,15.516218706,1,1.3333,0
