wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3,3,0,10,6,3,0,6,2,1.996274323,20,0.0,0,0.973645796,0.666666667,1,1,8.695344079,1,0.5158,0
10,1,0,4,14,9,1,0,8,0.658158372,51,0.992925887,0,0.0,0.288069814,0,0,4.849008849,1,0.8999,0
5,1,0,7,12,4,1,5,4,0.139855868,55,0.996924754,1,0.733528272,0.441555864,1,1,11.40684274,3,1.1772,0
3,1,0,5,5,3,1,4,3,1.999988501,20,0.0,0,0.0,0.833333333,0,0,5.500007704,1,0.6667,0
2,3,0,3,4,1,1,3,1,1.999997811,13,0.0,0,0.98387989,0.670387407,1,1,6.172060717,1,0.5,0
26,1,0,16,51,533,15,5,19,0.948459932,233,0.99285359,1,0.0,0.178479304,0,0,9.274788813,3,1.0804,0
6,6,0,14,40,7,1,12,7,0.718022292,195,1.0,0,0.657059799,0.28389056,0,0,28.551634992,1,0.9852,0
13,2,1,8,33,32,1,5,12,0.62742576,183,1.0,0,0.08992966,0.34095085,0,5,12.083581347,7,0.6796,0
3,1,9,6,4,5,8,0,3,0.454670754,14,0.09708897,0,0.000321655,0.684939795,0,0,3.611170553,1,0.8168,0
9,0,0,5,42,0,1,6,3,0.154883206,184,1.0,0,0.341313503,0.343405863,0,2,22.45652,4,1.577,0
4,1,0,0,7,4,0,2,4,0.541849836,22,1.0,0,0.0,0.59396562,0,0,3.697397599,1,0.7456,0
169,2,14,119,326,13622,67,69,150,0.872822358,2078,0.895312741,3,0.058297141,0.042628995,0,0,11.453118044,6,1.1156,2
6,0,0,8,17,0,1,7,2,0.685539325,99,1.0,0,0.010233882,0.363534164,0,0,15.685409806,4,1.0533,0
4,2,0,17,9,2,2,1,2,0.923222076,109,0.206740883,9,0.804439319,0.459275122,1,1,24.554853884,1,0.5,0
4,3,0,9,17,5,4,13,3,1.996771744,108,0.0,0,0.748757823,0.573443295,0,0,27.752516585,4,1.4336,0
2,1,9,4,3,1,7,4,2,2.0,7,0.0,0,0.875920547,0.77761676,0,0,3.281465698,1,0.5,0
19,2,0,14,27,179,6,6,17,0.783847577,119,0.90708283,1,0.585164315,0.217257779,1,0,8.128746473,1,0.8609,0
12,1,2,16,90,34,2,12,3,0.948987354,684,0.959652926,1,0.0,0.234530652,0,0,32.476119756,1,1.8004,0
2,2,0,2,9,1,2,1,1,2.0,42,0.04204537,0,0.982568446,1.0,0,0,17.784912171,1,0.5,0
2,1,0,2,4,1,1,4,2,1.990917979,7,0.0,0,0.0,0.666958178,0,0,2.5,1,0.5,0
11,1,0,36,74,10,8,14,8,0.833490768,752,0.637033004,0,0.0,0.292914481,0,0,57.533043358,8,3.5532,2
10,1,0,8,11,47,1,4,10,2.0,46,0.00311111,0,0.0,0.27711865,0,0,10.769152791,2,1.0097,0
6,1,0,11,26,7,2,11,3,0.631595773,147,1.0,2,0.647190674,0.493929556,1,1,36.750243439,1,0.7586,0
17,2,0,20,23,129,7,18,22,0.951093965,144,0.991081353,0,0.542355464,0.217662808,1,1,6.507013554,1,0.8785,0
9,1,0,5,14,11,0,2,5,0.819120238,95,1.0,0,0.0,0.27881234,0,0,8.431887544,4,0.7649,0
15,1,1,4,11,13,4,7,6,0.147684299,42,0.996301694,0,0.0,0.262224685,0,0,6.12000426,1,0.8353,1
4,1,0,4,9,1,0,3,4,0.333333333,28,1.0,0,0.0,0.491836156,0,0,5.495858147,1,0.7503,0
30,2,0,26,63,434,3,25,32,0.775698759,264,0.987144879,1,0.465150914,0.15248692,1,1,10.367399283,2,0.9345,0
12,3,0,9,27,6,2,10,11,0.661784498,285,1.0,2,0.809154005,0.146873931,1,2,12.247493861,1,0.9427,2
1,1,0,8,1,0,12,1,1,2.0,1,0.000233416,0,0.0,1.0,0,0,1.6599e-05,1,1.0,0
48,2,0,15,96,1040,5,5,54,0.951885289,714,0.997331538,0,0.326555201,0.247335619,1,0,9.123859425,7,1.1822,9
161,1,14,114,325,1227,3,26,159,0.883610672,656,0.904749604,3,0.070121352,0.061357837,0,0,11.428548822,4,1.0781,0
6,2,0,2,12,27,1,0,8,0.216919653,40,1.0,0,0.550905908,0.506152691,0,0,6.876428307,2,0.7169,0
3,1,0,3,1,1,2,4,3,2.0,3,0.000734397,1,0.0,0.765516842,0,0,0.0,1,0.9794,0
3,3,0,6,4,1,1,4,1,0.51395856,9,0.972408102,0,0.814152041,0.666666667,3,0,2.775127212,1,0.6393,1
31,1,0,3,54,347,3,8,32,0.910038713,273,1.0,0,0.0,0.212590675,0,0,7.567642634,3,1.0677,0
3,3,0,6,7,0,0,4,3,0.0,24,1.0,0,0.970008777,0.528322069,0,0,8.024778895,1,0.6667,1
4,1,0,7,20,37,3,10,8,1.953816387,33,0.000279598,0,0.0,0.59237066,0,0,7.681903232,1,0.7395,0
8,2,0,7,14,3,2,10,5,0.726778614,125,0.926801487,0,0.698421384,0.275731468,0,0,13.644962088,1,0.771,0
2,1,0,7,8,9,0,7,1,2.0,10,0.0,0,0.0,0.755565447,0,0,6.043116011,1,0.5,0
5,2,1,5,17,18,2,4,5,0.742473894,49,1.0,0,0.811110995,0.437327945,0,0,5.31393296,1,0.2686,0
1,1,0,0,1,0,0,1,1,2.0,0,0.000177051,0,1.082e-06,1.0,0,0,0.0,1,1.0,0
4,3,0,10,14,1,7,5,4,0.0,66,1.0,1,0.699867471,0.387138741,1,3,10.202208098,1,0.7836,0
5,3,0,10,10,8,0,6,3,0.267298584,58,1.0,1,0.897337527,0.356603339,1,3,15.793336658,1,0.6234,0
8,3,0,8,32,20,1,4,8,0.702209361,255,1.0,2,0.567328363,0.277950067,0,0,13.781757684,3,0.6565,0
18,4,0,12,25,73,4,14,16,0.670514421,162,0.99981008,0,0.598303937,0.306985815,1,1,9.650172025,5,1.1054,0
3,4,1,8,16,3,0,8,1,2.0,53,0.014699491,0,0.959754051,0.680018726,2,2,13.817022937,1,0.7166,0
10,1,0,7,12,28,6,7,5,2.0,72,0.0,0,0.0,0.464384148,0,0,8.457852239,11,1.1073,0
2,0,0,4,6,1,0,1,2,2.0,18,0.0,0,0.0,1.0,0,0,13.276605598,1,0.5,0
3,1,0,5,5,1,2,4,2,2.0,24,0.000241426,0,0.0,0.453498122,0,0,5.889479616,1,0.5085,0
3,1,0,15,59,21,1,9,2,0.610696177,140,1.0,1,0.022670149,0.449541551,0,0,16.993562284,2,2.2444,0
4,1,0,3,8,6,1,4,2,2.0,22,0.0,0,2.185e-06,0.449990561,0,0,6.845592828,2,0.6774,0
7,1,0,17,15,5,2,6,8,2.0,168,0.000718504,0,0.006480419,0.347196427,0,0,12.379074954,2,1.4386,5
0,1,0,0,1,0,0,0,0,2.0,0,0.000117847,0,0.0,0.0,0,0,0.0,0,0.0,0
3,3,0,7,8,2,1,5,2,0.081922339,42,1.0,1,0.910532493,0.523418749,1,1,6.313900593,1,0.6897,2
5,2,0,5,7,4,1,1,2,1.078352061,72,0.205666153,6,0.850021718,0.436565229,1,1,17.240486366,1,0.5345,0
6,0,0,9,17,20,4,6,7,1.985721782,74,0.0,0,0.002591113,0.339535374,0,0,7.52422275,2,1.1716,2
3,1,0,4,1,1,10,1,2,1.975726092,2,0.0,0,1.52e-06,1.0,0,0,0.0,1,1.0,1
6,1,0,2,15,18,4,4,5,2.0,44,0.0,0,1.1126e-05,0.336057049,0,0,7.186136838,1,0.8314,0
4,4,0,8,13,3,1,8,2,2.0,72,0.0,0,0.509953986,0.6808751,2,2,20.155757925,2,1.0216,0
1,1,0,0,4,0,2,1,1,2.0,24,0.0,0,0.148265037,0.855680051,0,0,3.745992226,0,0.0,0
1,1,0,22,2,3,23,1,2,1.940667406,2,0.006396894,0,0.000442137,0.687320152,0,0,4.957e-06,1,1.0,0
4,1,0,4,8,3,0,2,4,0.597675933,32,0.977367667,1,0.0,0.491944081,0,0,3.192991623,1,0.4969,0
6,2,0,7,9,15,3,7,7,0.455487348,43,1.0,3,0.844235955,0.404889028,1,20,6.940291488,1,0.9852,0
3,5,0,5,4,0,2,4,3,0.5,18,1.0,2,0.889546565,0.669490262,0,0,9.870233041,1,0.6667,0
16,2,0,15,32,109,4,13,12,0.579082395,95,1.0,1,0.714110083,0.321251476,0,0,9.614145984,6,0.9949,0
9,1,5,7,27,26,9,5,10,0.587088055,146,1.0,0,0.02335757,0.483282211,0,0,10.377277142,4,1.8977,0
4,2,0,7,6,5,2,5,3,0.515182353,28,1.0,0,0.916723216,0.463056379,1,1,5.838406591,1,0.617,0
5,1,0,5,12,27,1,2,7,0.11793401,59,1.0,1,0.0,0.463414778,0,0,9.081503001,1,0.9039,2
8,6,0,6,39,25,1,8,6,0.86032774,121,1.0,1,0.622476106,0.314646988,0,0,16.514128764,1,0.7548,0
12,1,0,15,35,30,3,10,7,0.58628722,224,1.0,1,0.0,0.208958854,0,0,18.128233212,1,0.6696,0
13,3,0,10,29,6,1,9,8,0.432240157,169,1.0,0,0.741462305,0.306040622,2,3,15.490148783,4,1.0225,0
