wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
4,4,0,8,18,4,1,1,4,0.174437852,178,1.0,0,0.696903368,0.708323825,2,5,36.371317522,1,0.4861,0
29,3,0,25,87,185,3,14,14,0.872525849,527,0.927530293,0,0.050933069,0.11354245,2,2,28.63180411,16,1.9422,4
30,3,0,15,99,284,2,17,19,0.888578126,934,0.889602653,3,0.607438023,0.280327134,0,1,57.461812085,15,1.9093,0
3,1,1,3,16,6,1,1,5,0.531440659,157,0.988742405,0,0.0,0.717810517,0,0,67.732578109,1,1.1567,0
16,1,1,12,19,36,3,1,13,0.735095209,179,1.0,0,0.010270575,0.52271242,0,0,10.064962962,1,0.8897,0
26,1,0,10,30,131,12,5,19,0.693855896,120,0.998658246,2,0.009011382,0.297239134,2,0,34.878324925,3,2.2712,1
31,1,1,16,87,511,8,12,32,0.92428854,1194,0.741662917,3,0.517273092,0.332083984,3,3,26.505021138,10,2.0087,0
5,1,0,1,8,0,5,0,3,0.671111791,24,1.0,0,0.0,0.553404822,0,0,11.84392572,1,1.4313,0
32,1,0,34,109,301,8,17,26,0.715147133,1326,0.511649687,0,0.49072433,0.271003215,0,5,31.088887195,13,1.9394,0
4,5,0,0,27,2,1,3,6,0.522601301,172,1.0,0,0.680063318,0.498204847,0,1,24.375336153,1,1.1171,0
5,2,0,7,52,2,1,9,3,1.015515543,489,0.292710874,0,0.937859333,0.491899473,1,11,63.219348721,14,2.9763,0
15,1,0,8,37,3,241,0,7,0.647368404,419,0.990028404,0,0.074747978,0.337301613,0,2,23.386135836,6,1.5405,0
12,3,0,14,60,83,6,15,15,0.742480367,675,0.794955454,1,0.574056468,0.183601964,0,4,21.739841451,15,2.7166,0
6,3,0,11,19,4627,0,8,7,1.514957063,2,1.0,0,0.956515904,0.741910014,1,1,14.040928556,5,1.7039,0
7,1,0,11,15,7,0,12,10,0.004450244,54,1.0,0,0.883831803,0.648419398,0,0,23.835719118,5,2.8289,0
2,3,0,1,10,1,1,2,2,2.0,87,0.0,0,0.907238233,0.733096009,1,1,2.095717172,1,0.5983,0
3,3,0,2,18,1,1,3,1,0.883035004,186,0.6510071,0,0.632711544,0.96076459,1,1,16.817413038,5,0.8627,0
18,7,0,4,63,18,1,5,16,0.768689652,751,0.931776501,2,0.554730931,0.280134552,0,0,33.500326226,6,3.0606,0
2,4,0,5,12,0,2,1,4,0.229028278,85,1.0,1,0.557232343,0.673118794,0,1,25.910187727,1,0.634,0
1,1,0,13,3,9,15,2,1,2.0,2,0.0,0,0.0,1.0,0,0,3.746091975,1,1.0469,0
10,3,0,7,49,2,0,7,8,0.833976088,314,0.968119711,2,0.878706369,0.324029319,1,4,39.559632336,2,1.2187,1
12,3,0,16,38,11,11,14,10,0.580835161,292,0.997970262,2,0.84728643,0.442910451,2,1,18.709130871,6,2.3359,3
5,1,1,10,8,4,4,0,7,0.650993667,66,1.0,0,0.0,0.458275239,0,1,19.851874475,1,0.9825,0
4,2,0,9,24,1,5,6,2,1.998404947,48,0.038017484,0,0.967064589,0.996301493,0,0,22.778622959,2,0.7933,0
27,3,0,5,70,104,2,11,20,0.910482316,509,1.0,2,0.735625081,0.192847969,0,1,12.236719401,15,1.2044,1
7,1,0,7,20,8,3,0,7,0.245563782,106,1.0,0,0.005084207,0.517175611,1,0,5.616469983,3,1.405,0
28,3,0,52,103,273,41,13,24,0.664025178,753,0.562837592,0,0.632764073,0.251600962,3,0,26.913791462,22,2.9775,0
48,2,0,47,114,1084,20,10,30,0.933632448,2094,0.962418303,0,0.568227508,0.236645659,0,0,56.999532995,26,2.6243,0
11,4,0,16,34,18,5,18,7,0.603688079,239,0.995104472,0,0.556819015,0.194664574,3,1,23.812516985,8,2.3671,1
7,1,5,127,10,3,126,4,6,0.894689439,323,0.957241868,1,0.190084245,0.19134013,1,0,5.360742701,5,1.288,0
7,3,0,4,27,1,0,5,8,0.592030558,96,1.0,0,0.775700184,0.591135132,2,0,20.237156949,3,0.7793,0
4,4,0,5,5,1,0,0,2,2.0,19,0.0,0,0.946379409,0.646577269,1,1,5.800521109,2,0.5,0
40,1,0,21,106,300,14,11,30,0.691570634,322,0.833968997,1,0.085293513,0.162282824,0,3,11.53107153,11,2.158,0
20,4,0,15,109,156,3,15,10,0.838449901,924,0.989849277,0,0.753161647,0.17428494,3,4,46.098023304,6,1.4131,2
16,1,0,20,54,149,6,5,14,0.643438658,329,0.976777227,2,0.141977187,0.140163428,2,0,21.626072231,3,1.1941,1
4,5,0,6,17,1,2,1,2,0.234532825,4,1.0,0,0.925207343,0.801069487,2,0,7.942176731,3,0.6443,0
11,5,0,10,41,18,3,6,10,0.406176486,211,1.0,0,0.81385287,0.270580002,1,1,13.633912659,8,1.8689,1
31,3,0,14,91,496,1,10,24,0.877985873,971,0.982806419,0,0.540730063,0.183938261,1,0,35.42787572,41,2.5107,4
3,1,0,4,22,1,1,6,4,0.052222712,23,1.0,2,0.0,0.580740835,0,0,25.260302816,1,0.3205,1
7,5,0,14,28,2,6,6,6,0.81726623,297,0.251386347,0,0.867528456,0.472130662,2,5,37.049446685,5,3.0625,0
34,1,0,52,126,321,8,15,23,0.799090929,1227,0.982382596,1,0.48489874,0.18567398,0,2,36.280453908,23,2.5715,2
24,5,2,9,52,136,2,5,26,0.681753607,543,1.0,0,0.61230664,0.308291298,0,0,25.088281144,6,1.1721,1
6,1,0,3,14,15,1,1,5,1.08031526,7,0.196480791,0,0.0,0.328885314,0,0,16.971687985,1,0.8482,1
5,3,0,5,14,4,1,1,3,2.0,44,0.0,0,0.957999592,0.232161976,1,1,27.144940696,2,2.7437,0
2,3,0,7,6,1,1,3,2,1.971687705,27,0.0,0,0.921319354,1.0,0,0,25.193204238,1,0.5,0
18,5,0,14,65,104,0,9,19,0.960813539,506,0.985315829,0,0.18195185,0.285806794,0,1,26.014148173,6,1.924,2
1,4,0,0,12,0,2,0,1,1.905515105,10,0.0,0,1.0,1.0,0,0,1.669921643,0,0.4316,0
7,3,2,1,4,0,0,2,7,0.881179927,97,0.970537816,0,0.136078025,0.473857413,0,0,12.810925093,2,0.8515,2
10,3,0,7,35,5,0,4,4,0.603481949,185,1.0,0,0.781435195,0.367400753,2,4,16.607420563,4,1.0677,0
4,3,0,2,19,0,2,3,3,0.554121241,1265,0.508209265,2,0.932126876,0.696659459,0,0,13.666672576,3,0.8221,0
14,3,1,4,42,6,5,5,15,0.630397156,232,0.9758725,1,0.826652473,0.597295522,0,0,10.674250931,5,1.5905,0
19,1,0,6,50,80,1,5,19,0.722278094,689,0.794271535,0,0.041561769,0.318870424,0,0,30.51434515,7,2.8083,3
8,3,0,1,9,14,1,0,5,0.992070133,269,0.994966456,6,0.972151061,0.341186767,1,0,14.335522416,5,1.5531,0
31,5,1,18,64,258,2,20,21,0.754723477,977,0.915591431,2,0.216673023,0.120260528,0,3,27.171576596,7,1.4656,0
7,1,0,1,11,0,7,0,4,0.2139706,29,1.0,0,0.36361338,0.536164356,1,0,12.232334235,4,1.1971,0
8,3,0,4,40,1,3,4,5,0.705181656,388,0.997043832,0,0.030517218,0.282343134,0,1,21.475948706,3,0.7787,0
10,5,0,6,34,3,0,5,7,0.570523759,208,1.0,0,0.754777768,0.503472802,2,4,37.05391206,4,1.5242,0
11,2,2,17,25,39,2,6,12,0.776297555,161,1.0,0,0.659920198,0.334827745,1,8,4.436911502,5,0.8406,1
12,2,0,3,23,5,0,1,5,0.495109198,376,0.984108618,0,0.024152408,0.314593255,0,0,27.216667924,1,1.3456,0
8,5,0,7,18,2755,2,5,7,0.760246036,65,0.79027497,0,0.924663893,0.470184967,2,5,30.581325155,5,1.1189,0
1,1,1,3,10,0,6,0,1,1.982003713,12,0.0,0,0.0,0.010628245,0,0,0.751053519,0,0.2824,0
