wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
20,1,0,19,26,26,2,15,22,0.850492797,154,0.996616712,0,0.002018365,0.29795999,0,0,2.198130474,1,1.6178,0
3,3,0,6,7,2,0,8,1,1.755019654,14,0.0,0,0.759533671,0.500792719,0,0,5.371868342,1,0.4278,0
7,1,0,59,6,3,48,5,4,0.899697651,202,0.982461579,0,0.0,0.347114515,0,0,9.360531893,1,1.0349,1
4,1,0,11,24,0,1,10,2,0.596771977,144,1.0,0,2.3968e-05,0.321894372,0,0,38.074951426,4,1.0759,0
81,1,0,4,180,1933,8,7,60,0.949103033,334,0.960674622,0,0.0,0.126791649,0,0,0.615371833,46,1.2132,3
1,1,0,5,1,2,2,2,1,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,0.9639,0
28,3,0,32,107,176,3,29,15,0.83976361,712,0.833004234,3,0.19497448,0.289908542,0,1,21.771456979,19,5.3502,3
5,2,0,14,30,2,1,8,2,0.5,133,1.0,0,0.497226405,0.612587421,0,0,40.392277641,6,2.1795,0
4,5,0,5,8,6,0,4,4,2.0,5,0.0,0,0.972253658,0.499365046,0,0,2.796645161,1,0.9909,0
7,1,0,8,15,5,3,1,7,0.714062193,106,1.0,0,0.0,0.435016414,0,0,12.176003253,5,1.3067,0
3,3,0,7,13,3,0,6,3,2.0,41,0.0,0,0.701262422,0.555555556,0,0,12.088852335,3,1.3363,0
6,1,0,13,18,1,2,11,2,0.423099362,156,0.901068132,0,0.0,0.534972499,0,0,30.713487641,6,3.6563,0
3,2,0,11,21,3,0,10,3,2.0,107,0.0,0,0.762529081,0.555555556,0,0,35.804145907,10,4.0043,0
3,1,1,2,4,0,2,1,3,0.026084096,90,1.0,0,0.0,0.619793608,0,0,3.940356479,1,1.0281,0
4,2,0,6,13,2,0,9,3,0.666666667,72,0.998779843,0,0.686243483,0.646943728,0,0,12.020324986,3,1.0105,0
3,2,0,12,24,3,0,10,3,1.96715126,90,0.0,0,0.747398685,0.555555556,0,0,33.71279775,5,3.0433,0
4,3,0,13,28,3,4,13,3,1.975371672,147,0.000760613,0,0.757515052,0.541363333,0,0,46.008701099,9,3.4874,0
4,2,0,11,24,3,1,13,3,0.633876306,219,0.968884379,0,0.6,0.666666667,0,0,41.890845026,15,4.2592,0
26,2,0,18,30,250,8,8,16,0.794422196,408,0.053538295,0,0.0,0.158032527,0,0,5.65965298,3,1.2878,0
3,2,0,11,16,1,1,4,1,2.0,69,0.0,0,0.857145001,0.761849524,0,0,44.358953188,5,3.0691,1
3,1,0,8,3,1,6,1,2,2.0,1,2.8568e-05,0,0.054061064,0.656201376,0,0,0.0,1,1.0147,0
22,2,0,16,70,187,1,21,28,0.82779389,754,0.697327596,3,0.389551038,0.193804266,0,0,32.994416686,26,3.1013,3
4,3,0,5,16,4,0,5,3,0.632464204,44,1.0,0,0.690112698,0.666666667,0,0,5.025358327,1,0.4981,0
10,1,0,9,33,2,3,6,8,0.700666743,254,1.0,1,0.0,0.309534546,0,0,13.687774238,3,1.2119,0
7,1,0,9,15,2,0,8,3,0.575153475,54,1.0,1,0.0,0.497978242,0,0,22.953615015,4,1.4434,0
