wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
1,1,0,4,2,0,4,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
23,1,0,9,58,89,14,9,19,0.85054369,244,0.85056067,0,0.144649281,0.399865465,0,0,20.398718929,8,1.824,0
9,2,0,6,21,31,3,0,5,0.284084655,182,0.029105883,0,0.127942874,0.171950978,1,0,28.625415964,4,0.7849,1
5,4,0,15,35,202,1,13,16,0.814260141,109,0.970721897,0,0.983185019,0.20311498,1,2,17.875921716,7,0.9175,0
4,1,0,8,11,5,3,2,4,2.0,12,5.7844e-05,0,0.170536348,0.375642106,0,0,13.875142458,1,1.2079,0
2,1,0,6,1,3,4,2,1,2.0,24,0.0,0,0.0,1.0,0,0,0.0,1,0.9982,0
1,2,3,5,6,1,5,2,1,0.491372136,10,0.982261581,1,0.872649048,0.64460573,0,0,6.696196933,1,0.5501,0
6,1,6,12,15,27,7,2,7,0.719919873,60,1.0,1,0.0,0.367477733,0,0,3.743510787,1,0.7801,0
3,2,0,18,22,0,1,5,12,0.375281966,154,0.860289582,2,0.48937612,0.319436051,1,8,15.893790054,6,0.9218,0
4,1,0,4,9,0,1,0,4,0.382754504,23,0.993591957,2,0.0,0.331936626,0,0,7.400786844,2,0.9896,0
11,1,0,15,17,73,14,7,19,0.807183491,125,1.0,2,0.0,0.247969477,0,0,9.668001503,1,0.7345,0
7,1,0,47,44,193,5,25,7,0.583601798,139,0.0,0,0.0,0.313128321,0,0,13.216849531,25,3.7837,0
2,2,0,6,2,1,1,2,1,0.882740353,61,0.0,0,0.553765328,0.666666667,0,0,7.792095082,4,0.4899,0
3,1,0,10,21,3,1,1,3,1.99412147,63,0.001107115,0,0.0,0.423228059,0,0,31.389178714,2,1.2476,0
19,2,2,25,44,149,0,4,19,0.806381441,518,0.922701218,0,0.276102898,0.412488004,0,0,16.804541222,12,1.3381,0
4,1,0,12,19,1,3,6,5,0.607344458,88,0.971740222,1,0.0,0.531719497,0,0,13.834466307,2,1.6026,0
38,4,0,15,103,738,1,15,41,0.888993406,691,1.0,0,0.593942617,0.357639568,3,2,12.457688765,1,0.9596,0
15,4,0,8,35,71,0,1,6,0.861279802,203,1.0,0,0.001014742,0.490851533,0,0,12.965296653,3,1.5065,0
4,6,0,6,37,5,1,9,4,0.000781192,176,1.0,7,0.860001642,0.675421819,3,5,19.448386386,1,0.5894,0
21,5,0,12,44,192,33,9,8,2.0,7,0.0,0,0.0,0.389225377,0,0,1.971013908,1,1.0,0
256,1,0,20,578,435,21,34,72,2.0,7913,0.270847069,1,0.48166895,0.123076646,0,0,33.360426039,26,1.5138,0
5,2,0,3,13,2,1,1,3,0.324523897,15,0.354418386,1,0.748723658,0.83663023,2,2,5.323927432,1,0.6473,0
12,2,0,6,22,10,4,5,15,0.979305467,330,1.0,0,0.512482111,0.390264373,1,1,20.318589524,3,1.6742,0
8,1,0,3,24,6,4,1,4,2.0,100,0.0,0,0.0,0.335279567,0,0,23.780051518,3,1.9849,0
11,1,0,16,21,16,13,4,11,0.773248642,155,1.0,0,0.003857455,0.210231231,0,0,7.125949387,2,1.1892,0
5,1,0,14,2,27,11,3,3,2.0,3,0.0,0,0.0,1.0,0,0,0.265530413,1,0.924,0
5,1,1,5,4,1,6,1,3,0.190376206,45,1.0,1,0.0,0.501588924,0,0,6.640839827,1,0.7283,0
3,1,0,2,6,10,1,1,3,0.675012719,15,0.99675237,0,0.002647104,0.578983338,0,0,3.335660685,1,0.6063,0
23,2,1,5,48,29,5,4,10,0.833707357,320,0.910833815,6,0.482680606,0.196047799,0,8,8.251564309,2,1.4078,0
3,1,0,8,46,10,2,0,5,2.0,476,0.0,0,0.628760959,0.277005845,0,0,95.88736545,14,3.3,1
11,1,0,8,14,26,3,1,10,0.890246063,10,1.0,0,0.0,0.521837386,0,0,4.776142793,1,0.8945,0
21,1,0,6,79,65,2,2,18,0.557696166,972,0.191249163,0,0.0,0.450590863,0,0,40.277500216,18,2.4292,1
9,1,6,15,12,29,4,3,6,0.605996128,42,1.0,1,0.0,0.458907712,0,0,4.596577988,2,0.8015,0
4,3,0,4,4,0,1,3,2,1.135142766,22,0.493281988,1,0.856837293,0.59181305,0,0,10.683572669,1,0.5,0
4,1,0,4,11,0,5,1,9,0.267407558,68,0.514501929,2,0.017626887,0.47182867,0,0,7.469546426,3,1.0984,0
4,1,0,9,22,6,0,2,3,0.681428213,68,0.0,1,0.0,0.354735642,0,0,19.191059015,4,1.709,1
16,3,0,13,35,6,7,11,10,0.642192191,240,0.703209896,3,0.647747797,0.197777871,1,1,26.677406433,4,1.0723,0
3,1,2,3,6,3,4,0,5,2.0,19,0.0,0,0.741677134,0.778194993,1,2,2.860371713,1,0.6995,0
15,1,0,6,32,1,2,0,11,0.293622322,133,0.984341827,1,0.0,0.282730196,0,0,6.962358215,2,1.0,0
3,6,0,3,10,66,2,2,1,2.0,17,0.0,1,0.906673178,0.463185496,1,1,15.51946703,3,0.5769,0
3,1,0,4,23,3,0,2,2,0.024517741,87,1.0,0,0.691033709,0.38443701,0,0,19.977803993,2,1.0,0
16,4,0,7,55,81,0,5,22,0.940661023,238,1.0,0,0.842490848,0.343442516,0,0,13.530257365,1,1.4414,0
2,3,0,6,18,0,4,0,2,0.98288319,15,0.5,1,0.021675371,0.664993085,0,0,12.474635028,1,0.7513,0
2,3,0,5,4,0,1,3,2,1.016729413,15,0.5,1,0.80530677,0.664371601,0,0,16.495813649,1,0.6102,0
