wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3,1,0,10,4,4,5,3,2,2.0,3,0.034524699,0,0.004005807,0.553668221,0,0,4.92398554,0,0.3002,0
3,1,0,8,41,4,2,3,4,2.0,134,0.034246583,0,0.452446636,0.498786509,0,3,63.434103737,14,3.2445,0
2,3,0,3,3,0,2,5,2,1.94435548,20,0.0,0,0.947157258,0.993854018,0,0,48.346405798,1,0.2713,0
10,1,3,3,14,30,2,1,7,0.65129383,126,1.0,0,0.0,0.568220175,0,0,12.146678532,2,1.0167,0
3,2,0,5,14,2,1,0,3,2.0,68,0.0,0,0.884415947,0.682804542,2,2,29.504326907,2,0.5216,0
5,1,0,4,38,14,2,0,6,0.316346513,205,1.0,0,0.0,0.436126915,2,3,5.695789182,1,0.5324,0
20,2,0,101,46,248,8,10,14,0.755666017,348,0.927675992,0,0.011818145,0.359355729,0,0,26.33171766,10,1.8934,0
7,1,2,4,15,15,2,2,7,1.897955618,54,0.015345744,0,0.03655919,0.783920127,0,0,3.99868943,1,0.8678,0
2,1,0,22,3,0,27,1,2,1.937971567,7,0.0,0,0.011937296,0.796157169,0,0,0.0,1,1.0042,0
3,1,3,4,10,1,3,0,8,0.066654607,56,1.0,0,0.0,0.447019102,0,0,11.738054499,1,0.9746,0
10,1,0,13,52,46,2,8,5,0.606512868,306,1.0,1,0.0,0.346900201,0,0,33.020022811,2,1.9402,0
9,2,0,12,16,49,9,4,11,0.372580225,246,0.572726576,0,0.240424301,0.247412585,1,1,26.95262408,4,1.5215,0
10,1,0,2,11,23,7,2,9,0.527054826,64,0.613926611,1,0.0,0.43476237,0,0,4.1412205,1,0.7877,0
8,1,0,9,19,2,7,1,11,0.466918073,86,1.0,1,0.0,0.33716837,0,0,4.331574547,1,1.1834,0
103,1,0,49,265,4460,4,34,71,0.91759108,3568,0.977216799,6,0.075764312,0.076516328,1,1,34.915097518,25,2.6403,0
9,2,0,9,35,23,3,10,8,0.559177097,120,1.0,1,0.006553408,0.371045019,0,0,21.988689462,4,1.4177,0
28,2,0,10,104,177,7,3,26,1.849489562,319,0.051280716,0,0.026546059,0.308594199,1,0,97.235804579,26,3.5585,0
4,1,0,6,6,3,8,0,6,2.0,38,0.00351542,0,0.0,0.330987319,0,0,13.881530021,1,1.1694,0
11,1,0,3,14,5,3,0,6,0.37927286,25,0.688938355,0,0.0,0.441660785,0,0,17.750491224,3,0.6247,0
