wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
4,1,0,2,18,1,1,6,2,2.0,64,0.0,0,0.0,0.632407442,0,0,14.502500162,3,1.4694,0
6,3,0,9,42,4,1,8,5,0.67152411,116,1.0,0,0.83539895,0.499683119,0,0,22.118256955,1,1.0,0
2,3,0,3,4,0,3,6,1,2.0,4,0.000127261,0,0.976282289,0.677304441,1,2,8.258489398,1,0.6565,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,2.375e-06,1.0,0,0,0.002565942,1,1.0,0
1,1,0,6,1,0,6,0,1,2.0,1,8.6638e-05,0,0.0,1.0,0,0,0.0,1,1.0,0
21,2,0,11,34,18,8,21,1,0.509356065,278,0.067388725,4,0.635722661,0.171647898,1,2,14.582882217,10,1.6996,0
4,0,0,6,18,12,2,6,2,0.648875128,71,1.0,0,0.0,0.756241571,0,0,20.316731006,1,0.3203,0
1,1,0,3,1,0,2,1,1,2.0,1,0.000138138,0,2.07e-06,1.0,0,0,0.0,1,1.0,0
6,1,0,3,8,26,0,1,7,0.791633517,50,0.992501934,1,0.0,0.391348457,0,0,7.401444114,2,0.8193,0
6,3,0,7,8,4,1,8,4,0.267067915,9,1.0,3,0.813409552,0.406952462,0,0,12.565066693,1,0.7491,0
3,5,0,3,10,4,1,2,3,0.52087915,15,1.0,0,0.916523753,0.738170367,0,0,3.469388731,1,0.6448,0
4,1,0,6,9,1,1,3,2,0.018242393,45,1.0,0,0.0,0.510575818,0,0,11.535802475,1,0.7726,0
12,5,0,9,20,91,2,6,13,0.838966551,135,0.999616398,1,0.874207309,0.387545418,1,1,7.123677967,1,0.8357,0
6,1,4,8,14,8,5,0,6,0.802010212,50,1.0,0,0.0095019,0.540015184,0,0,8.52823656,2,1.0315,0
17,1,0,31,34,139,32,9,7,1.73313088,43,0.21081555,0,0.0,0.349220457,0,0,6.421770965,1,2.4269,0
25,1,0,45,20,459,8,22,29,2.0,24,0.709238018,0,0.0,0.159765054,0,0,4.251185658,1,0.971,3
50,1,1,23,137,20179,3,11,45,0.800808753,12,0.995081391,0,0.333752611,0.254892743,0,0,11.753801722,3,1.4368,0
27,2,0,28,49,292,2,20,24,0.919723822,322,0.995203643,1,0.471192122,0.139811988,0,2,16.826765158,2,0.9722,0
2,1,0,4,5,1,1,3,2,0.0,17,1.0,0,0.0,0.641158835,0,0,6.746111219,1,0.5031,0
4,1,0,6,16,29,3,7,6,0.399188119,32,1.0,0,0.0,0.635935817,0,0,7.840440569,2,0.9227,0
0,1,0,0,0,0,1,0,0,1.993069431,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
8,2,6,6,15,22,6,6,3,0.319623693,56,1.0,0,0.801788174,0.324263146,0,0,6.554733188,2,0.8813,0
12,3,0,12,18,22,8,9,6,0.661160071,73,1.0,1,0.682598318,0.444801345,1,1,5.721528753,1,0.8404,0
9,3,0,7,8,0,0,2,2,0.382710505,18,1.0,0,0.852364566,0.336395686,1,2,10.838617489,1,0.8925,0
2,1,0,4,2,0,6,0,1,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0092,0
45,1,0,20,89,813,16,20,42,0.858878205,686,0.982563146,0,0.0,0.189160581,0,0,11.213820368,18,1.5043,0
2,2,0,13,8,4,1,7,3,0.017314515,58,0.97436409,0,0.638616972,0.441040834,1,1,15.369464605,3,1.9674,0
1,1,0,8,1,0,7,1,1,2.0,1,0.726048337,0,0.0,1.0,0,0,0.0,1,1.0,0
2,1,0,6,5,0,1,5,1,0.0,14,0.999661395,0,0.0,0.995828674,0,0,13.807247396,1,0.6634,0
3,1,0,9,24,27,1,9,2,1.998980793,59,0.35379752,0,0.876216788,0.640919904,1,1,43.500695525,1,0.5777,1
18,2,0,28,41,24,3,44,9,0.453054894,183,0.982011807,2,0.091115894,0.205740409,0,0,12.025725909,1,0.9543,0
6,3,0,14,32,0,2,12,1,0.534215323,216,0.954445963,0,0.835987183,0.37401618,1,2,19.253752958,1,1.0194,0
3,3,0,4,8,3,1,4,2,2.0,24,0.0,0,0.96986302,0.413269094,1,2,7.076435982,1,0.6736,0
5,1,0,17,11,15,11,4,5,0.191936345,1,1.0,0,0.020164822,0.672374303,0,0,4.757823456,1,0.6154,0
5,3,0,17,62,0,3,11,3,0.687967222,290,1.0,0,0.682178149,0.323663707,1,1,59.952542224,2,0.8588,0
20,1,0,7,38,72,2,14,17,0.590397056,163,1.0,0,0.064027018,0.175405408,0,0,10.992037549,2,1.0686,0
3,3,0,3,10,0,1,3,2,0.562972248,32,1.0,0,0.857115241,0.566350973,0,0,9.741434357,1,0.6786,0
2,3,0,7,8,3,1,3,3,1.984824199,39,0.0,0,0.981274799,0.444734231,1,3,3.932981189,1,0.674,0
1,1,0,4,1,0,3,0,1,2.0,1,0.0,0,1.1861e-05,1.0,0,0,5.984e-05,1,1.0,0
11,2,0,5,28,79,3,15,8,0.714620297,222,1.0,0,0.551757781,0.395643898,1,1,17.789978471,1,1.0538,0
13,2,0,30,47,55,2,31,11,0.629525987,232,0.957241014,1,0.683971085,0.277716667,1,2,25.434228094,1,0.5998,0
