wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
7,4,1,7,35,62,0,2,8,0.709588606,247,1.0,0,0.89713118,0.329352037,3,3,60.536581522,7,1.1576,0
21,1,0,9,52,42,11,2,18,0.659866948,434,0.962560046,1,0.0,0.258703332,0,0,25.205465274,6,0.8701,1
27,4,0,7,36,47,2,2,10,0.769659149,226,0.626656721,2,0.916041132,0.342000412,3,3,39.695156442,5,1.2559,2
29,3,0,9,64,2,0,11,9,0.886347455,438,0.865277712,2,0.59952025,0.264134292,0,0,41.234558187,9,2.9584,2
13,3,1,18,56,97,5,8,12,0.85831946,466,1.0,3,0.585078986,0.251041685,1,0,17.032993571,3,1.9712,0
30,1,0,21,63,246,5,3,31,0.722801046,1502,0.986258357,0,0.0,0.23359568,0,0,58.663685002,37,6.2213,0
6,3,0,2,33,12,0,8,4,0.652196821,77,0.976054499,0,0.875020636,0.580527484,2,3,25.022637287,1,0.8035,0
3,2,0,8,19,1,2,7,2,0.92034498,132,0.0,0,0.931624908,0.547789365,0,0,43.031531219,1,0.6738,0
3,3,0,4,18,7,0,4,4,0.664740741,86,1.0,0,0.867330158,0.794251816,2,1,20.434822824,1,0.8486,0
1,1,0,2,3,5,5,2,4,2.0,11,0.098138506,0,0.388691397,0.088343769,0,0,0.0,1,1.0294,0
20,1,0,10,56,88,1,15,16,0.56388287,554,0.85858168,4,0.0,0.144419991,0,1,30.437017612,7,1.7673,1
28,1,0,29,55,280,1,9,14,0.761827338,696,0.966369994,1,0.035641176,0.379889689,0,0,1.28166562,8,1.3694,1
2,2,0,9,19,1,0,8,2,1.994815664,198,0.219682825,0,0.904881584,0.977254164,1,1,50.995224522,1,0.3988,0
2,3,0,9,22,1,0,7,4,0.689735514,150,0.977346378,0,0.916907741,0.786222127,1,1,18.299526954,2,1.4446,0
5,1,0,1,12,46,0,8,5,0.623468739,75,1.0,0,0.902684454,0.788617989,0,1,11.910806879,5,1.2554,0
5,3,0,3,36,40,0,2,4,0.621728928,224,0.772177847,0,0.93926153,0.745026256,1,3,38.431110696,1,1.0832,0
5,1,0,75,24,8,13,1,5,0.180591004,162,0.407926803,4,0.0,0.147631043,0,0,12.580499569,2,0.6132,0
13,1,0,3,4,6,10,0,13,1.998628256,13,0.12625824,0,0.0,0.387535597,0,0,1.239943191,1,0.8998,0
7,1,4,8,15,4,5,3,11,0.699858528,107,1.0,0,0.141241077,0.346703049,0,0,10.570516013,1,0.8898,0
12,3,0,19,43,23,1,4,7,0.741228831,459,1.0,0,0.784959139,0.332068337,3,0,24.194340522,3,0.9822,0
5,3,0,3,15,4,4,2,5,0.33264744,65,0.088186143,0,0.898635283,0.775981161,1,1,22.880088813,1,0.7915,0
7,3,0,7,17,11,0,6,6,0.651377271,377,1.0,1,0.810729363,0.599478973,0,1,15.977697808,2,0.9663,0
4,1,0,9,17,0,3,0,5,0.352479735,102,1.0,0,0.0,0.505127204,0,0,12.748855412,2,0.9648,0
40,4,0,19,79,730,6,13,42,0.954406865,449,1.0,4,0.676443709,0.182563495,1,3,11.421010548,12,1.1826,0
22,3,0,26,68,228,9,16,14,0.686953726,615,0.946220264,1,0.032426093,0.122017806,0,0,31.248850844,8,1.8051,1
41,4,1,18,74,692,7,13,41,0.885173093,534,1.0,4,0.655026484,0.2114366,3,3,5.833285401,2,1.2414,0
8,3,0,3,41,8,0,3,8,0.765967835,304,0.958485921,0,0.809116652,0.416130312,1,1,51.427512232,4,0.761,0
6,5,0,9,20,12,1,8,8,0.685075066,111,1.0,0,0.925370084,0.381986752,1,7,6.29781476,3,1.2322,0
12,4,2,9,35,30,1,12,12,0.724172087,186,1.0,1,0.771972784,0.270257963,0,4,19.238234319,2,1.0822,0
9,1,0,1,7,15,11,0,1,1.928192343,42,0.0,0,0.00151947,0.529544643,0,0,29.91393741,8,4.0265,0
22,4,0,16,79,155,2,16,17,0.784320975,553,1.0,0,0.803028579,0.276534198,2,1,29.534552745,4,1.0895,0
13,4,0,105,30,10,99,1,14,0.387651168,158,0.957880519,1,0.706945652,0.327960238,1,2,8.510342668,1,0.6559,0
8,3,0,4,41,15,0,3,8,0.722793965,259,1.0,0,0.772695882,0.403747892,1,1,31.661934887,4,0.7482,0
8,4,0,6,66,3,0,11,6,0.784418435,570,0.975205404,0,0.897253618,0.357727291,3,3,68.342157841,3,1.2941,0
17,4,0,12,36,51,1,11,7,0.808943842,620,0.998336946,1,0.663421276,0.321113723,1,1,37.553313176,6,1.9752,0
18,3,0,15,32,99,15,7,6,0.717404757,146,0.983967115,1,0.739164736,0.313828382,0,0,23.356771698,2,1.4356,3
7,1,0,10,21,3,3,12,7,0.644167879,96,1.0,0,0.936071952,0.275180454,1,1,11.553713339,7,1.3761,2
1,2,0,8,0,1,6,7,2,2.0,203,0.021842018,0,0.580178755,0.980480888,0,0,13.135980419,1,0.4445,0
9,3,11,18,36,14,13,7,9,0.699671302,161,1.0,1,0.748330378,0.252668066,0,0,1.264361326,6,1.4037,0
3,1,0,5,4,4,8,3,4,2.0,5,0.0,0,0.000721594,1.0,0,0,9.075108411,1,1.0299,0
10,3,0,3,40,10,2,3,8,0.802583769,364,0.988893355,0,0.874969359,0.385344486,2,2,31.958970964,1,1.25,0
4,1,0,1,8,0,0,0,2,2.0,94,0.0,0,0.0,0.647375695,0,0,17.108306086,1,1.0746,0
7,1,0,7,18,2698,5,2,3,0.553491444,97,1.0,0,0.0,0.427499821,0,0,11.446742736,2,2.1459,0
7,3,1,1,6,6,0,0,1,0.205607966,201,0.997301436,1,0.708346633,0.50797426,1,1,47.630211045,11,1.8944,0
5,1,0,3,2,4,5,1,7,2.0,9,0.0,0,0.267840485,0.923825247,0,0,2.832415305,1,0.98,0
2,1,1,4,8,2,5,2,2,2.0,4,0.0,0,0.008719395,0.654887494,0,0,1.858622902,1,0.0881,0
4,1,0,3,4,20,4,1,3,1.96592184,12,0.0,0,0.0,0.839495927,0,0,2.774276326,1,0.7338,0
4,1,0,3,5,6,3,2,5,1.994175483,28,0.0,0,0.015176348,0.430167823,0,0,5.122932225,1,0.6982,0
8,5,0,5,47,10,0,5,7,0.733229961,164,1.0,0,0.753574626,0.380153924,1,6,44.513120828,2,1.0851,0
4,1,0,4,3,80,1,0,3,2.0,13,0.0,0,0.0,0.904550882,0,0,1.796613109,1,0.8455,0
13,5,0,9,51,15,2,8,13,0.600844751,468,0.852281236,3,0.994491387,0.395701257,1,4,3.477012673,7,2.4514,0
4,1,0,3,6,3,1,1,4,2.0,16,0.0,0,0.056058793,0.902109714,0,0,4.42574538,1,0.7224,0
6,3,0,7,37,4,1,8,7,0.562686688,146,0.975462928,0,0.884899633,0.398227811,1,1,30.624325579,1,1.2293,0
21,4,0,16,71,166,1,7,13,0.807363192,683,1.0,1,0.74931498,0.142648232,1,2,28.710551063,5,1.0079,1
8,1,0,3,26,31,1,2,4,0.784669346,546,1.0,2,0.037936983,0.404317114,0,0,89.204995302,15,1.7995,0
13,3,1,12,37,56,5,10,21,0.859469535,708,1.0,2,0.667622948,0.265258226,1,0,17.877165571,3,1.9783,0
14,4,34,78,23,128,68,2,5,0.853225184,103,0.965433882,4,0.0,0.319804912,0,0,8.486030525,1,1.0951,0
3,1,0,15,4,5,13,2,3,1.995737649,32,0.412085215,0,0.0,0.903723435,0,0,0.0,5,0.9879,0
9,1,0,6,70,21,1,2,7,1.998640503,264,0.242993953,0,0.0,0.651907788,0,0,17.405148127,8,3.6374,0
12,3,0,9,18,61,2,2,5,0.669490605,32,1.0,1,0.964851915,0.674832242,0,0,11.171352913,1,1.1207,0
5,3,0,3,19,3,2,7,4,0.785456453,134,1.0,1,0.878195053,0.429369664,2,7,17.664603229,2,0.9413,0
6,1,0,7,12,84,5,0,13,2.0,8,0.0,0,0.01207898,0.284370713,0,0,0.0,1,1.0,0
5,1,0,3,16,4,1,1,4,0.488745011,118,1.0,0,0.0,0.905541359,0,0,3.963653771,1,1.6789,0
8,4,0,10,32,167,0,4,5,0.73053492,301,0.98796961,0,0.593873164,0.255401833,3,3,26.789273811,5,1.2622,0
15,1,1,8,24,48,2,4,9,0.766048408,280,1.0,1,0.0,0.233773741,0,0,6.271879684,6,1.0623,2
3,3,0,5,23,1,1,4,5,0.062464906,109,0.994457282,0,0.936962752,0.903429944,1,6,18.937988565,1,1.2925,0
12,3,0,10,20,31,3,9,5,0.689152564,189,1.0,1,0.874586752,0.619173515,0,4,16.547718851,3,1.2821,0
