wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
8,1,0,6,22,3,1,6,6,0.415474044,96,1.0,0,0.0,0.542974573,0,0,17.521355801,2,1.1734,0
2,3,0,4,5,0,1,3,2,1.596806938,34,0.441494916,0,0.960311162,0.612854745,0,0,7.671241452,1,0.5,0
5,1,0,42,10,0,20,0,6,1.934881795,1,0.0,0,0.0,0.58380709,0,0,0.134581992,1,0.6433,0
2,2,0,2,4,1,1,1,2,1.989361039,9,0.0,0,0.651891472,0.667707656,1,1,5.25700366,1,0.4986,0
1,2,0,14,2,0,13,1,2,1.842433371,6,0.001407867,0,0.856313247,1.0,0,0,4.013280428,0,0.0,0
2,1,0,15,3,3,14,1,3,2.0,2,0.0,0,0.0,0.717002879,0,0,0.0,1,1.0,0
4,1,0,12,21,3,4,1,4,1.644493182,203,0.909682026,1,0.033582102,0.522162384,0,0,63.393258148,7,3.1284,0
10,5,0,9,43,43,1,0,9,0.631088339,93,1.0,0,0.844952773,0.379712623,2,2,5.857536899,1,0.9297,0
7,1,0,7,14,20,25,3,10,0.471683317,126,0.983892662,1,0.0,0.371177297,1,1,18.985015973,5,1.6233,0
6,1,0,4,25,2,3,3,4,0.732414047,103,0.932980872,2,0.000947386,0.601988318,0,0,12.683085239,2,0.9692,1
5,1,0,8,26,1,2,6,4,0.042460542,147,1.0,0,0.0,0.494758673,0,0,39.999101801,4,1.7878,0
21,1,0,9,58,254,47,4,25,0.700364482,139,1.0,1,0.0,0.133995197,0,0,0.722084194,1,1.2634,0
5,1,0,9,22,0,0,8,1,1.274909905,139,0.824610792,2,0.0,0.445101659,0,0,26.66543846,1,0.922,1
12,2,0,16,27,22,17,1,7,0.471960157,210,1.0,1,0.020086189,0.399831938,1,1,13.511127493,2,1.0219,0
2,2,0,10,5,3,7,3,1,0.997088301,18,0.000645434,1,0.902712455,0.75,1,1,3.035960599,1,0.334,0
3,1,0,11,3,2,4,1,3,2.0,3,0.0,0,0.0,1.0,0,0,1.98896044,1,0.9325,0
10,1,0,2,14,21,1,1,10,0.846127921,82,0.998647935,0,0.0,0.759305661,0,0,11.374582258,1,0.8489,0
4,1,0,2,4,4,1,1,4,0.407143205,21,1.0,2,0.0,0.472677044,0,0,7.145331696,3,1.2502,0
8,2,6,9,8,38,6,5,10,0.970254049,41,1.0,1,0.098883748,0.384621906,0,0,4.571163102,1,0.9043,0
4,1,0,3,5,1,1,1,2,1.0,22,0.015608265,1,0.0,0.659947066,0,0,2.854767505,2,0.5048,0
3,3,0,10,9,1,1,3,5,0.747695138,41,0.534708374,3,0.0,0.477284738,0,0,5.35519487,1,0.8024,0
23,2,0,7,34,174,111,5,18,0.679948605,216,0.264878608,1,0.375842375,0.239076483,0,9,7.170602422,1,0.6986,0
2,1,0,13,2,1,11,1,2,2.0,1,0.0,0,0.0,0.714347903,0,0,0.006016278,1,1.0,0
65,1,0,29,146,191,12,38,40,0.671376406,976,1.0,5,0.0,0.102689862,0,0,12.011069028,6,1.0396,1
4,3,0,3,11,4,2,4,1,0.643605405,26,1.0,1,0.712282481,0.5,1,1,5.271050278,1,0.4163,0
11,1,0,4,29,12,1,1,5,0.5,94,1.0,0,0.051232418,0.374629852,0,0,18.148535069,3,0.8491,0
23,1,0,58,23,260,44,17,22,1.996790442,33,0.0,0,0.0,0.154801637,0,0,0.0,1,1.0,0
13,2,0,17,35,23,3,8,11,0.601647412,298,1.0,4,0.347423656,0.194545916,1,1,17.957330232,2,0.9949,0
4,1,0,6,16,5,4,3,2,1.983012587,73,0.0,1,0.00061675,0.499697359,0,0,32.791369519,4,1.7519,0
