wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
9,1,0,1,33,7,12,1,10,0.729262295,511,0.982521596,0,0.0,0.450169496,0,0,7.464934355,0,1.835,1
5,2,0,11,29,13,1,16,3,0.767192223,196,1.0,0,0.815207955,0.393570108,2,4,41.507429512,12,3.0324,0
1,1,0,0,1,0,1,0,1,2.0,4,0.0,0,0.0,1.0,0,0,0.178186648,1,1.0,0
6,1,1,11,47,14,1,10,6,0.714810097,221,1.0,0,0.006322157,0.414294684,0,0,53.936379532,14,1.5571,4
7,1,0,4,8,27,2,10,11,2.0,8,0.024075201,0,0.0,0.348412316,0,0,5.166163082,1,1.0024,0
4,2,0,4,16,3,1,8,1,0.667011749,40,0.95718826,1,0.804024403,0.553050402,1,1,8.954310878,1,1.3205,0
11,1,0,8,19,24,7,0,10,0.627942589,149,1.0,1,0.0,0.486183655,0,0,8.028604599,2,0.9562,0
5,2,0,20,37,46,1,11,11,0.835121746,537,0.70486468,0,0.829685837,0.244209244,2,3,45.460401708,29,1.7998,1
6,1,0,6,10,3,4,9,4,0.455459895,139,1.0,0,0.0,0.480831999,0,0,32.839071402,5,2.1199,0
6,1,0,23,24,9,13,9,6,0.668791645,6,0.991381916,0,0.0,0.363031535,0,0,13.82838357,3,1.6592,0
25,1,0,32,138,189,2,28,22,0.916905101,999,0.865050804,3,0.336379755,0.1596886,0,0,12.924366239,16,3.342,4
5,1,0,13,43,1,1,11,3,0.41935291,133,1.0,0,0.0,0.245417255,0,0,28.166384379,3,1.8864,1
1,1,0,0,1,0,1,1,1,2.0,1,0.0,0,0.0,0.967877651,0,0,0.0,1,0.9784,0
4,1,0,7,28,1,1,10,3,0.142691901,214,0.751330622,0,0.085955923,0.32644156,0,0,29.839561255,13,1.9705,1
3,2,0,8,25,3,0,8,3,2.0,114,0.0,0,0.75,0.557445722,0,0,36.50592232,6,2.6318,0
6,1,0,5,8,6,2,5,2,0.623160249,85,0.97515208,1,5.16e-05,0.477640328,0,0,11.601821347,2,0.9347,1
18,1,0,4,70,357,3,3,26,0.917350646,273,0.983389595,0,0.002667987,0.209011959,0,0,5.672065784,4,0.9475,1
15,2,2,18,64,16,4,9,1,0.748734781,682,0.925098451,0,0.527938827,0.678859366,0,0,84.034689405,29,5.4838,2
6,3,0,9,71,6,3,6,5,0.928748202,626,1.0,1,0.698594297,0.65771737,2,3,58.676352654,14,2.9897,1
5,3,0,11,26,3,1,8,3,0.436881727,161,0.966810089,0,0.669083749,0.643750159,0,0,52.876964998,15,3.9009,0
1,1,0,1,1,14,1,0,1,2.0,1,0.0,0,0.0,0.983031192,0,0,2.726130879,1,1.0,0
6,2,0,6,14,19,2,10,3,1.999996485,15,0.0,0,0.778703419,0.40664483,0,0,0.0,2,1.4622,0
3,3,1,13,27,2,4,14,3,1.99825081,179,0.042003907,0,0.625379644,0.551324983,0,0,45.821713014,8,3.7365,0
3,1,0,10,2,3,8,1,1,2.0,4,0.017907189,0,0.000396637,0.762518972,0,0,0.0,3,1.4887,0
3,2,0,14,16,3,0,13,2,1.9448915,127,0.0,0,0.75,0.565326647,0,0,25.514504382,11,3.3062,0
5,1,0,18,43,1,5,20,3,0.208431965,153,1.0,0,0.0,0.312648877,0,0,60.31386007,15,3.0915,2
6,1,0,7,7,0,0,1,2,0.483930895,109,0.908415215,1,0.0,0.372475997,0,0,1.940308444,7,0.8027,0
2,1,0,16,22,1,2,10,2,2.0,117,0.0,0,0.0,0.5,0,0,4.391347586,4,0.9749,4
7,2,0,8,31,1,3,5,8,0.504952846,214,1.0,0,0.492325775,0.369552389,0,0,21.839527334,7,2.6536,0
4,3,0,5,9,4,0,5,3,0.666666667,37,0.973219517,0,0.666555607,0.671423977,0,0,6.261777235,1,0.5,0
9,2,0,4,12,13,1,1,14,0.714068952,156,1.0,2,0.63972044,0.287193244,0,0,25.96773004,9,1.0914,2
4,1,0,11,1,2,10,1,1,1.810456898,11,0.003575394,0,0.0,0.647754283,0,0,0.0,1,1.0069,0
4,3,0,2,42,7,0,4,7,0.782318233,206,0.996036624,0,0.81382366,0.34765974,3,4,20.810857014,0,0.6961,1
12,2,0,15,29,51,1,14,12,0.581656042,98,1.0,1,0.463782377,0.402804854,1,2,10.324767341,1,0.8701,0
4,2,0,5,13,4,1,4,1,0.608776704,47,1.0,0,0.987113139,0.654593499,1,6,11.617487422,1,0.4568,1
3,2,0,11,7,3,1,13,1,2.0,86,0.005779431,0,0.876308208,0.746674733,1,2,22.715881365,7,2.7578,0
11,1,0,5,56,26,1,3,2,1.192091572,1318,0.955930978,0,0.0,0.282305691,0,0,115.663164523,10,4.166,1
2,2,0,21,18,0,4,24,3,0.5968475,189,0.991866513,1,0.554039193,0.486534899,1,2,68.128704101,5,0.8538,0
12,3,0,9,71,0,2,9,8,0.824424823,352,0.982473882,1,0.792793479,0.306072146,0,3,45.378811287,14,2.6189,1
5,2,0,4,28,3,0,9,3,0.920169787,375,1.0,0,0.501044386,0.658016835,0,0,89.590297468,23,5.9849,0
9,1,0,11,37,2,4,10,6,0.185231094,244,1.0,0,0.0,0.289666193,0,0,34.977217398,5,2.4904,1
5,3,0,11,38,0,3,11,3,1.995333482,312,0.8894098,0,0.843487821,0.41341922,2,0,154.740217172,12,5.1144,1
4,1,0,13,13,4,4,6,3,0.617780996,129,1.0,0,0.027179468,0.658270409,0,0,29.837835511,5,1.685,1
4,2,0,11,27,4,0,13,3,0.62981665,63,1.0,0,0.6,0.663697016,0,0,35.762602047,4,0.803,0
3,2,0,10,31,3,0,11,3,1.957981941,162,0.0,0,0.75,0.555555556,0,0,47.182955983,13,3.3198,0
4,2,0,13,28,4,0,10,3,0.666666667,136,1.0,0,0.578929548,0.667070505,0,0,33.916540866,5,3.0244,0
11,2,0,7,32,0,1,7,3,0.646161891,204,1.0,0,0.602673133,0.665822181,0,0,8.423129042,9,1.7184,1
9,1,0,4,20,26,2,1,6,0.759252948,165,0.989146292,2,0.007383378,0.542173991,0,0,5.467937687,2,1.6226,2
3,2,0,15,23,3,0,8,3,2.0,138,0.0,0,0.75,0.554326567,0,0,25.098621243,4,2.8017,0
22,2,0,2,56,120,4,4,19,0.871763124,359,0.370702168,0,0.472869527,0.241952817,0,0,17.479604473,22,3.4335,1
5,3,0,20,39,6,4,11,3,0.708528583,431,1.0,1,0.49493441,0.666666667,0,0,87.658540441,24,7.5707,0
4,2,0,7,35,13,0,9,3,1.587485009,370,1.0,0,0.498807931,0.654798773,0,0,81.001915505,24,6.7984,2
15,2,0,18,42,47,6,7,12,0.53810641,389,0.972589143,1,0.307930734,0.382131606,1,1,9.917381561,2,2.4617,0
2,5,0,6,13,1,1,4,1,2.0,35,0.0,0,0.774035895,0.442602883,0,0,8.777451103,2,1.4973,0
2,3,0,10,16,1,2,9,3,2.0,115,0.0,0,0.949244112,0.7361053,1,2,65.238105186,11,5.6525,1
4,1,0,10,20,15,1,10,6,1.97590682,137,0.049661738,0,0.0,0.353278306,0,0,11.173236887,4,2.3042,0
3,3,0,7,15,3,0,8,3,1.990227565,49,0.029414783,0,0.81884627,0.566464325,0,0,13.584899812,3,1.3333,0
10,2,0,10,30,1,1,6,8,0.341190182,207,0.360139945,0,0.537921098,0.256006938,0,0,31.422356414,9,1.9852,1
9,1,0,8,25,4,4,5,3,0.709397972,299,0.984172213,0,0.0,0.318425529,0,0,35.436960949,16,2.7183,2
3,3,0,9,14,3,0,8,3,1.992251906,55,0.174259277,0,0.762991409,0.555555556,0,0,15.603904539,5,1.75,0
2,1,0,5,2,0,2,2,3,2.0,2,0.154523155,0,0.0,1.0,0,0,0.0,1,1.0229,0
5,1,0,13,21,3,2,9,5,1.035940849,227,0.981632053,0,0.0,0.564693045,0,0,42.578146583,10,4.3315,0
5,1,19,26,16,10,20,8,0,0.976633625,155,1.0,0,0.0,0.342783475,0,0,28.617013212,1,1.8901,4
3,1,0,10,1,15,11,3,3,1.653510713,89,0.00060815,0,0.031995223,1.0,0,0,28.104075511,1,1.009,1
4,1,0,7,32,1,4,1,3,0.483550975,228,1.0,0,0.0,0.365266549,0,0,41.090577713,12,3.5446,0
10,3,0,17,45,9,2,7,2,0.950851327,160,1.0,1,0.510615237,0.493405836,1,3,16.137855385,2,1.4135,1
6,2,0,5,19,2,1,4,1,0.631744346,58,0.993891402,1,0.920845974,0.41183996,1,1,7.417872712,3,0.7605,0
17,2,0,17,63,87,2,14,11,0.970243877,594,0.80912834,0,0.452952265,0.293749559,0,0,25.594062252,14,1.9107,2
3,1,0,13,17,1,1,11,5,0.460605133,98,1.0,0,0.0,0.342847234,0,0,15.38748677,7,1.9972,0
4,1,0,6,19,9,2,7,2,0.526679405,67,0.953405825,0,0.0,0.511445867,0,0,18.234054231,2,0.1269,0
20,2,0,16,48,8,1,12,14,0.618946891,226,0.912712323,3,0.50459428,0.324793133,3,0,22.693098372,33,2.17,1
11,3,0,10,31,1,1,10,9,0.826668039,190,1.0,1,0.667137341,0.744523422,0,0,43.419098385,17,4.0792,0
17,1,0,7,66,5,0,14,11,0.898979496,1420,0.898375054,5,0.181505247,0.265645771,0,0,132.116170229,39,9.7051,1
9,1,0,12,32,1,5,13,6,0.620826342,240,0.1190541,0,0.0,0.527840766,0,0,23.141327074,3,2.3316,0
3,1,0,4,3,2,2,2,3,2.0,0,0.000996048,0,0.0,0.667913189,0,0,0.0,1,1.0,0
4,2,0,8,35,3,0,10,2,0.79791455,420,1.0,0,0.611869228,0.667231214,0,0,90.089975169,25,6.0636,0
6,1,0,13,22,3,1,10,2,0.33073572,220,0.989349105,0,0.0,0.620395469,0,0,29.01132142,7,3.0075,0
3,2,0,14,30,2,0,13,3,0.666666667,165,1.0,0,0.623337998,0.666666667,0,0,38.305223909,11,3.7541,0
3,3,0,7,15,3,4,9,4,1.994900333,46,0.0,0,0.777777778,0.595452515,0,0,26.890493819,1,1.3209,0
2,2,0,16,18,0,2,3,1,2.0,141,0.0,0,0.934936887,0.667345853,1,5,56.464273463,9,3.4954,1
1,1,0,0,5,0,0,0,1,2.0,8,0.0,0,0.0,1.0,0,0,0.6847348,0,0.0,0
8,1,0,38,105,48,3,35,11,0.442913495,785,1.0,0,0.0,0.21683666,0,0,60.731114422,6,2.6698,9
6,1,0,8,63,11,10,12,13,0.29831366,531,0.875645105,0,0.0,0.582327768,0,0,69.636830107,22,6.4553,2
1,1,0,0,3,1,0,0,1,2.0,6,1.9056e-05,0,0.000127967,1.0,0,0,3.329918087,0,0.0242,0
2,3,0,8,9,3,0,6,3,2.0,17,0.000160753,0,0.881845938,0.526538446,0,0,2.752260093,1,0.5082,0
5,1,0,12,18,10,0,11,3,0.689889949,98,1.0,1,0.0,0.502591801,0,0,27.325285248,1,1.3151,2
2,2,0,6,14,1,1,8,1,1.994550554,37,0.0,0,0.874013186,0.770447722,0,0,17.383511015,1,0.6445,0
55,1,0,75,13,1328,74,8,39,1.960695698,31,0.926500332,0,0.947017243,0.212051707,0,0,1.238658024,1,0.9307,0
4,3,0,9,30,2,0,9,3,0.666416774,210,1.0,0,0.660138498,0.666666667,0,0,52.206329663,15,4.202,0
4,3,0,10,23,3,4,8,3,2.0,146,0.0,0,0.744435228,0.348865568,0,0,48.128189408,11,3.7794,0
2,3,0,2,6,2,0,1,3,1.626167271,57,0.0,0,0.88904206,0.551504244,0,0,14.738793252,1,0.9993,0
23,2,0,15,73,192,4,18,20,0.879590008,456,0.993763888,3,0.225704353,0.258583619,1,1,18.931020986,23,2.6175,0
2,2,0,10,20,1,1,10,4,2.0,101,0.000903646,1,0.816113064,0.388792667,1,2,31.996194444,6,1.7605,1
3,3,0,8,15,3,0,7,3,2.0,46,0.0,0,0.780396207,0.555555556,0,0,14.202620651,3,1.3333,0
7,1,0,4,22,5,1,3,7,0.513819245,91,0.988958318,1,0.0,0.424649762,0,0,16.24791511,3,1.6042,3
2,1,0,6,9,1,0,5,3,2.0,46,0.0,0,0.833057009,0.75,0,0,4.180966715,1,0.5304,0
3,2,0,14,29,3,0,13,3,2.0,145,0.0,0,0.75,0.559501092,0,0,32.802357088,10,2.9318,0
3,2,0,10,32,6,0,9,3,0.711028737,231,1.0,0,0.627670828,0.661774907,0,0,113.29079572,18,6.8437,2
8,2,0,12,43,40,4,3,7,0.744815939,210,0.737178046,0,0.759154502,0.316178176,3,4,24.018063025,1,1.9132,1
6,1,0,9,16,2,3,6,3,0.404452775,150,1.0,0,9.532e-06,0.573589564,0,0,25.28619388,7,2.3584,3
8,2,0,9,33,2,4,6,8,0.615430987,218,0.988451665,3,0.666798789,0.283602066,0,0,21.221591623,31,1.908,2
3,2,0,13,22,3,0,8,3,2.0,126,0.0,0,0.75,0.555555556,0,0,36.323811166,7,2.9981,0
4,2,0,10,44,4,0,9,3,0.899369732,379,1.0,0,0.585930011,0.699059123,0,0,80.102328194,23,5.0076,2
2,1,0,4,12,2,1,3,2,1.929519465,35,0.132893174,0,0.0,0.529176592,0,0,14.257020908,1,1.0358,3
4,3,0,5,9,4,0,5,3,0.666666667,31,1.0,0,0.655193412,0.666666667,0,0,6.704099126,1,0.5,0
7,1,0,11,30,2,1,7,2,0.521441847,158,0.786601067,0,0.0,0.404319143,0,0,58.046007432,18,3.889,0
3,5,0,6,6,3,2,6,2,2.0,23,0.024650356,0,0.994245533,0.5,0,0,4.200614013,1,0.3092,0
8,1,0,28,46,46,1,27,6,0.910022812,486,1.0,1,0.0,0.344004086,0,0,36.933802561,8,1.6965,2
9,1,0,13,7,15,11,2,8,0.64591647,50,0.608391937,0,0.0,0.349047374,0,0,6.149269101,1,0.9117,0
5,1,0,19,88,100,1,37,6,0.326427238,695,1.0,0,0.015296397,0.318193587,0,0,96.056325084,0,2.1142,1
7,1,0,13,48,3,7,5,3,0.467134632,351,1.0,0,0.0,0.599441331,0,0,30.486731103,6,1.2782,2
9,1,0,13,44,0,5,11,4,0.556252605,418,1.0,1,0.0,0.275772154,0,0,44.137997289,6,1.1658,2
4,2,0,11,31,5,0,12,3,1.626779451,141,0.0,0,0.759339474,0.555555556,0,0,48.016923335,14,3.9873,1
4,2,0,10,9,2,0,10,3,0.621266585,51,1.0,0,0.716107569,0.666666667,0,0,6.189908338,1,0.7116,0
3,2,0,10,18,3,0,10,3,2.0,101,0.0,0,0.75,0.55669512,0,0,27.079784192,10,3.9556,0
3,3,0,7,14,3,0,8,3,2.0,42,2.1471e-05,0,0.777777778,0.555555556,0,0,12.022410527,3,1.3333,0
