wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
8,1,0,22,46,30,1,12,3,0.913247865,240,1.0,1,0.004747958,0.242243539,0,0,31.691471702,2,1.3259,0
3,2,0,4,2,1,7,4,2,2.0,4,0.0,0,0.941799961,0.586764017,0,0,4.840653305,1,1.222,0
5,3,0,2,12,3,2,5,2,2.0,87,0.000374983,0,0.854710236,0.875486227,0,2,22.29801573,5,2.8335,0
15,1,0,14,28,111,1,13,6,0.735638321,164,0.989969145,0,0.125400183,0.222665961,0,0,22.889359309,9,1.2499,4
16,2,0,13,74,97,1,20,9,0.973070257,411,0.904086938,0,0.36028621,0.293773537,0,0,26.329704464,9,1.6459,0
4,2,0,8,23,8,0,9,3,0.488298684,173,1.0,0,0.650831559,0.664956752,0,0,33.952659103,6,1.2129,0
7,1,0,1,8,13,3,1,5,0.598062929,160,1.0,0,0.0,0.365042564,0,0,6.839414557,1,1.4281,0
4,2,0,15,24,7,0,11,3,1.02898938,153,0.983605117,0,0.780812006,0.580635932,0,0,26.938180638,6,1.7353,1
10,2,0,7,44,4,2,11,3,0.546070476,601,1.0,0,0.109835418,0.40276614,1,0,74.604310225,4,3.2584,0
5,1,0,8,25,3,0,10,3,0.218977939,150,1.0,0,0.0,0.542621363,0,0,35.551629045,11,4.0626,0
7,1,0,10,66,13,1,9,5,0.772130888,564,0.741349444,1,0.075219577,0.351326639,0,0,56.604202605,32,3.7123,0
3,2,0,8,15,6,0,7,3,2.0,40,0.0,0,0.867157476,0.555555556,0,0,13.119771652,3,1.416,1
3,2,0,9,24,1,0,9,3,2.0,86,0.0,0,0.792935874,0.556524648,0,0,35.755118925,7,1.6126,1
5,2,0,11,37,1,1,13,5,0.974689147,451,1.0,1,0.0,0.350421572,0,0,66.477491666,22,5.5978,0
4,2,0,1,20,4,2,6,3,0.417267877,23,1.0,0,0.846786715,0.661641483,1,0,16.313153116,2,0.8272,0
2,1,0,1,13,1,2,0,1,2.0,22,0.0,0,0.0,1.0,0,0,5.660193621,1,1.1013,0
3,1,0,10,3,3,11,2,2,2.0,4,0.026511011,0,0.0,0.755928807,0,0,0.0,3,1.0,0
3,2,0,7,28,4,1,7,3,2.0,125,0.003137929,0,0.717866839,0.560860862,0,0,48.932644409,10,3.7168,0
13,2,0,12,53,62,8,14,10,0.707409755,471,0.997030698,0,0.525566563,0.183916631,0,0,26.906326371,7,2.2702,1
5,1,0,9,14,21,2,5,4,0.22703935,150,1.0,2,0.0,0.526511429,0,0,19.535584254,5,1.4208,0
7,1,0,8,22,5,0,10,3,0.27972287,164,0.220010098,1,0.009543121,0.256831337,0,0,22.065743359,4,2.222,0
6,1,0,12,29,0,0,10,3,0.379922852,142,0.9919979,0,0.0,0.35221609,0,0,25.135184242,3,1.0109,0
